Plate ID, Date, RA_CTR, DEC_CTR, Dec_delta_x,Dec_delta_y, RA_delta_x, RA_delta_y, crpix1,crpix2, naxis1, naxis2 
a07034, 1904-11-11T01:16:19.2Z, 338.999065, 7.818631, -0.000181941, -3.92042e-06, -3.91328e-06, 0.000181939,17059.0674,15390.7129, 35268, 31627
a07035, 1904-11-13T00:48:57.6Z, 339.078129, 12.945221, -0.000181968, -1.85779e-06, -1.84981e-06, 0.000181969,17510.2735,15829.7658, 35268, 31627
a07036, 1904-11-13T01:59:31.2Z, 359.206439, 12.940354, -0.000181989, -7.16246e-07, -7.15088e-07, 0.000181993,17828.6593,15803.7267, 35268, 31627
a07037, 1904-11-13T02:44:09.6Z, 54.068147, -22.319158, -0.000182036, -1.58545e-06, -1.58502e-06, 0.000182015,17591.9975,15547.975, 35268, 31627
a07038, 1904-11-13T02:57:07.2Z, 54.137678, -12.08792, -0.000182055, 8.58602e-07, 8.54144e-07, 0.000182041,17397.3851,15711.6011, 35268, 31627
a07039, 1904-11-13T03:14:24Z, 54.269559, -2.217539, -0.000182039, 1.61e-06, 1.59454e-06, 0.000182033,17115.3729,16045.4582, 35268, 31627
a07040, 1904-11-13T03:27:21.6Z, 54.249474, 7.530373, -0.000182042, -9.88095e-07, -9.99495e-07, 0.000182034,17759.0288,15447.9304, 35268, 31627
a07041, 1904-11-13T03:43:12Z, 54.489869, 32.520285, -0.000182049, -1.97767e-07, -2.39282e-07, 0.000182087,17580.604,15854.7301, 35268, 31627
a07042, 1904-11-13T03:56:09.6Z, 54.608111, 42.708254, -0.000182065, -5.38e-07, -6.0265e-07, 0.000182164,17446.7317,15503.4747, 35268, 31627
a07043, 1904-11-13T04:10:33.6Z, 54.754682, 47.97121, -0.000182056, 4.44229e-07, 3.69806e-07, 0.000182203,17196.3277,16430.2632, 35268, 31627
a07044, 1904-11-13T04:22:04.8Z, 54.519659, 52.685826, -0.000182068, 5.42242e-07, 4.68397e-07, 0.000182316,18409.2135,15443.9061, 35268, 31627
a07045, 1904-11-15T02:12:28.8Z, 54.252491, -17.236105, -0.000182035, 8.68714e-07, 8.59438e-07, 0.000182008,17623.1669,15320.299, 35268, 31627
a07046, 1904-11-15T02:24:00Z, 54.222434, -7.142844, -0.000182071, -1.8354e-08, -4.3096e-08, 0.00018204,18206.1878,15668.9593, 35268, 31627
a07047, 1904-11-15T02:38:24Z, 54.365169, 2.471034, -0.000182045, -1.29394e-06, -1.3208e-06, 0.000182033,17735.6094,14919.1542, 35268, 31627
a07048, 1904-11-15T02:51:21.6Z, 54.332766, 12.799402, -0.000182046, 2.8103e-07, 2.45254e-07, 0.000182045,18316.7393,15795.7949, 35268, 31627
a07049, 1904-11-15T03:07:12Z, 74.129975, -32.664158, -0.00018207, 1.18159e-06, 1.19059e-06, 0.000182029,17488.7025,15253.7081, 35268, 31627
a07050, 1904-11-15T03:18:43.2Z, 74.133093, -22.540136, -0.000182048, 2.08567e-06, 2.08233e-06, 0.000182019,17670.5397,15429.4892, 35268, 31627
a07051, 1904-11-15T03:33:07.2Z, 74.278037, -12.455603, -0.000182064, -9.741e-09, -2.3627e-08, 0.00018204,17783.5678,15201.7015, 35268, 31627
a07052, 1904-11-15T03:46:04.8Z, 74.309633, -2.403196, -0.000182054, 5.99676e-07, 5.77959e-07, 0.000182037,17833.5999,15910.1015, 35268, 31627
a07053, 1904-11-15T04:01:55.2Z, 74.310442, 7.403394, -0.000182058, 9.52774e-07, 9.2096e-07, 0.000182046,18334.7194,14534.1151, 35268, 31627
a07054, 1904-11-15T04:13:26.4Z, 74.447368, 22.699459, -0.000182055, 4.72551e-07, 4.23966e-07, 0.000182063,18126.7039,16087.1932, 35268, 31627
a07055, 1904-11-15T04:27:50.4Z, 74.599107, 32.535743, -0.000182061, 1.29533e-06, 1.23747e-06, 0.000182094,17884.6351,15342.2198, 35268, 31627
a07056, 1904-11-15T04:40:48Z, 74.676433, 42.742741, -0.000182073, 6.36003e-07, 5.40724e-07, 0.000182164,18078.3031,16111.904, 35268, 31627
a07057, 1904-11-15T04:56:38.4Z, 104.357385, -7.615437, -0.000182097, 9.65667e-07, 9.35968e-07, 0.000182053,17577.3912,15049.1873, 35268, 31627
a07058, 1904-11-15T05:08:09.6Z, 104.433832, 2.195083, -0.000182094, -2.5596e-07, -2.96521e-07, 0.000182058,17503.6228,15365.1468, 35268, 31627
a07059, 1904-11-15T05:44:09.6Z, 104.580089, 12.267392, -0.000182089, 1.79296e-07, 1.33368e-07, 0.000182076,17226.1648,15468.3291, 35268, 31627
a07060, 1904-11-15T05:55:40.8Z, 104.686914, 32.255055, -0.000182096, 5.01867e-07, 4.03411e-07, 0.000182122,17554.5355,15934.6047, 35268, 31627
a07061, 1904-11-15T06:11:31.2Z, 105.037206, 42.501734, -0.000182115, 1.3178e-06, 1.1645e-06, 0.000182186,16670.4369,16120.3293, 35268, 31627
a07062, 1904-11-15T06:23:02.4Z, 105.174822, 52.528929, -0.000182127, 2.08077e-06, 1.78332e-06, 0.000182359,16851.3389,16342.6643, 35268, 31627
a07063, 1904-11-17T02:34:04.8Z, 58.88836, 2.51185, -0.00018205, 2.78685e-07, 2.49104e-07, 0.000182024,17767.8713,14726.4995, 35268, 31627
a07064, 1904-11-17T02:47:02.4Z, 58.937645, 12.881834, -0.000182049, 5.38896e-07, 5.04695e-07, 0.000182039,17984.7706,15573.4144, 35268, 31627
a07065, 1904-11-17T03:01:26.4Z, 59.189995, 32.522664, -0.000182057, 1.35205e-06, 1.27822e-06, 0.000182092,17519.7544,14915.775, 35268, 31627
a07066, 1904-11-17T03:14:24Z, 59.259731, 42.65388, -0.000182076, 1.9925e-07, 6.3647e-08, 0.000182151,17774.2461,15912.7177, 35268, 31627
a07067, 1904-11-17T03:27:21.6Z, 59.615982, 52.917393, -0.000182088, 1.2546e-06, 1.00761e-06, 0.000182324,17044.5074,16391.1513, 35268, 31627
a07068, 1904-11-17T03:40:19.2Z, 55.163071, -67.218884, -0.000182034, 1.61522e-06, 1.6437e-06, 0.000182079,18144.458,14955.9622, 35268, 31627
a07069, 1904-11-17T03:57:36Z, 88.52242, -22.64548, -0.000182071, 1.5709e-06, 1.56549e-06, 0.000182028,17854.157,14356.5459, 35268, 31627
a07070, 1904-11-17T04:10:33.6Z, 88.628394, -7.504832, -0.000182068, 1.9601e-07, 1.7493e-07, 0.000182029,18018.3215,15272.8318, 35268, 31627
a07071, 1904-11-17T04:24:57.6Z, 88.787365, 2.477323, -0.000182059, 4.41553e-07, 4.10704e-07, 0.000182033,17556.6076,14895.4687, 35268, 31627
a07072, 1904-11-17T04:36:28.8Z, 88.909681, 17.618607, -0.000182058, 2.36018e-07, 1.807e-07, 0.000182048,17354.4048,15548.87, 35268, 31627
a07073, 1904-11-17T04:50:52.8Z, 89.027048, 27.436891, -0.000182067, 1.16035e-06, 1.08588e-06, 0.000182083,17274.7046,15231.8192, 35268, 31627
a07074, 1904-11-17T05:02:24Z, 89.176205, 37.457979, -0.000182081, 3.17529e-07, 2.04357e-07, 0.000182131,17207.6741,15771.5874, 35268, 31627
a07075, 1904-11-17T05:18:14.4Z, 89.457707, 47.513379, -0.000182079, -1.6602e-08, -1.9246e-07, 0.000182209,16798.2101,15855.287, 35268, 31627
a07076, 1904-11-18T01:52:19.2Z, 58.611755, -32.347775, -0.000182049, 3.88081e-07, 3.96994e-07, 0.000182013,17136.4937,14996.1246, 35268, 31627
a07077, 1904-11-18T02:06:43.2Z, 58.687212, -12.1483, -0.000182054, -5.80295e-07, -5.97005e-07, 0.000182024,17591.9174,16030.1771, 35268, 31627
a07078, 1904-11-18T02:31:12Z, 58.803609, -7.27416, -0.00018204, 1.58407e-07, 1.44651e-07, 0.000182016,16935.2468,15508.6746, 35268, 31627
a07079, 1904-11-18T02:44:09.6Z, 58.841871, 7.803927, -0.000182047, 4.35974e-07, 4.03352e-07, 0.000182033,17236.3011,15684.1845, 35268, 31627
a07080, 1904-11-18T03:00:00Z, 59.203894, 37.614665, -0.000182063, 3.46705e-07, 2.43138e-07, 0.000182108,16734.1769,15790.06, 35268, 31627
a07081, 1904-11-18T03:14:24Z, 43.967267, -82.155962, -0.000181915, 7.09456e-06, 7.15735e-06, 0.000182093,17239.189,15387.2859, 35269, 31627
a07082, 1904-11-18T03:28:48Z, 45.357824, -72.255935, -0.000182005, 3.32182e-06, 3.34005e-06, 0.000182085,17404.3938,15323.6251, 35269, 31627
a07083, 1904-11-18T03:41:45.6Z, 83.452243, -42.418367, -0.000182076, 2.70996e-07, 2.90829e-07, 0.000182047,17496.274,15590.7318, 35268, 31627
a07084, 1904-11-18T03:57:36Z, 83.698102, -32.451096, -0.000182062, 1.034e-06, 1.04368e-06, 0.000182035,17103.1104,15337.1658, 35268, 31627
a07085, 1904-11-18T04:09:07.2Z, 83.687897, -22.548747, -0.000182059, 5.28185e-07, 5.28918e-07, 0.000182036,17626.6066,15795.2833, 35268, 31627
a07086, 1904-11-18T04:24:57.6Z, 84.020646, 2.521768, -0.00018205, 1.11418e-06, 1.09354e-06, 0.000182033,16972.0397,15173.4589, 35268, 31627
a07087, 1904-11-18T04:37:55.2Z, 83.97217, 12.467244, -0.000182046, 1.6211e-06, 1.58459e-06, 0.000182037,17672.266,15631.3743, 35268, 31627
a07088, 1904-11-29T00:56:09.6Z, 3.753272, 23.110039, -0.000181976, -1.66954e-06, -1.66463e-06, 0.00018199,17464.348,15693.1412, 35268, 31627
a07089, 1904-11-29T02:03:50.4Z, 23.960688, 23.136315, -0.000181984, -1.40081e-06, -1.39784e-06, 0.000181999,17455.3938,15970.6569, 35268, 31627
a07090, 1904-11-29T03:12:57.6Z, 38.978887, 28.046955, -0.000181992, -9.0617e-08, -8.5045e-08, 0.000182018,17563.683,15756.018, 35268, 31627
a07091, 1904-11-29T03:51:50.4Z, 98.468968, -32.673104, -0.000182089, 3.12213e-07, 3.2515e-07, 0.000182052,17678.6787,15493.461, 35268, 31627
a07092, 1904-11-29T04:04:48Z, 98.502525, -17.58607, -0.00018208, -1.0852e-08, -2.2042e-08, 0.000182051,18286.6501,15473.0471, 35268, 31627
a07093, 1904-11-29T04:20:38.4Z, 98.712382, -7.553511, -0.000182048, 9.89845e-07, 9.70629e-07, 0.000182016,17562.9151,14946.0527, 35268, 31627
a07094, 1904-11-29T04:33:36Z, 98.795454, 2.41047, -0.000182049, 1.72044e-07, 1.48396e-07, 0.000182029,17515.1589,15621.4207, 35268, 31627
a07095, 1904-11-30T01:09:07.2Z, 318.901624, -17.064436, -0.000173981, -5.43117e-05, -5.43104e-05, 0.000173788,17056.079,9185.4959, 21953, 17493
a07096, 1904-11-30T03:44:38.4Z, 82.527759, -68.916126, -0.000181996, -6.62764e-07, -5.78638e-07, 0.000182051,15494.6891,16383.0201, 35268, 31627
a07097, 1904-12-02T01:10:33.6Z, 319.511632, -16.891168, -0.000172594, -5.81654e-05, -5.81826e-05, 0.000172516,14300.4004,9224.1294, 21953, 17402
a07098, 1904-12-02T03:27:21.6Z, 83.607114, -68.527208, -0.000181933, -1.85628e-06, -1.72193e-06, 0.000182043,14305.8679,17851.5788, 38243, 31327
a07099, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a07100, 1904-12-04T00:54:43.2Z, 14.132353, 28.076272, -0.000182, -1.87047e-06, -1.87104e-06, 0.000182026,17639.1026,15563.6846, 35268, 31627
a07101, 1904-12-06T01:36:28.8Z, 84.051022, -68.023243, -0.000182024, -1.6514e-06, -1.7264e-06, 0.00018204,14522.7225,19892.981, 38243, 31327
a07102, 1904-12-06T03:37:26.4Z, 82.343989, -68.891941, -0.000181952, 4.16418e-06, 4.2368e-06, 0.000181986,17817.795,15049.3435, 38243, 31327
a07103, 1904-12-06T05:55:40.8Z, 81.705154, -69.045406, -0.000181946, 3.23733e-06, 3.18653e-06, 0.000182028,19253.9889,13906.6037, 38243, 31327
a07104, 1904-12-06T08:06:43.2Z, 81.716923, -68.891631, -0.000182015, 3.62526e-06, 3.5202e-06, 0.000181983,19041.2423,14767.0019, 38243, 31327
a07105, 1904-12-07T01:22:04.8Z, 3.682196, 7.864858, -0.000181957, -3.36763e-06, -3.35911e-06, 0.00018195,17563.0397,16367.0235, 35268, 31627
a07106, 1904-12-07T02:28:19.2Z, 3.695403, -6.823772, -0.000182002, -1.69941e-06, -1.69297e-06, 0.000181968,17733.1593,16006.4141, 35268, 31627
a07107, 1904-12-07T03:43:12Z, 24.165325, -6.961735, -0.000182, -5.20623e-07, -5.13959e-07, 0.000181972,17623.2636,15553.4408, 35268, 31627
a07108, 1904-12-07T05:49:55.2Z, 102.787309, -53.039006, -0.000181918, 1.67896e-06, 2.03238e-06, 0.000182031,19026.9579,14471.5575, 35268, 31627
a07109, 1904-12-07T08:11:02.4Z, 83.789583, -2.512221, -0.000182059, 2.11891e-07, 2.30593e-07, 0.000182019,17845.6005,15474.916, 35268, 31627
a07110, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a07111, 1904-12-08T02:19:40.8Z, 49.247555, 32.704981, -0.000181994, -2.87451e-07, -3.08641e-07, 0.000182031,17703.8077,15754.4033, 35268, 31627
a07112, 1904-09-23T03:23:02.4Z, 69.283141, 32.544307, -0.000182002, -9.07116e-07, -9.26923e-07, 0.000182043,17404.9606,15715.7025, 35268, 31627
a07113, 1904-12-08T04:52:19.2Z, 94.283221, 32.336377, -0.000182041, -5.87793e-07, -6.29515e-07, 0.000182077,17244.9596,15841.6088, 35268, 31627
a07114, 1904-12-09T03:18:43.2Z, 81.64401, -69.284582, -0.000182004, 1.4584e-06, 1.5428e-06, 0.000182042,18342.5021,13111.5728, 38243, 31327
a07115, 1904-12-10T03:14:24Z, 54.094425, 28.05665, -0.000181974, 1.06991e-06, 1.01523e-06, 0.000182007,17484.5135,16584.2551, 35268, 31627
a07116, 1904-12-11T02:15:21.6Z, 54.060919, 27.86754, -0.000182024, 1.35727e-07, 1.03945e-07, 0.000182052,17503.1173,15903.0764, 35268, 31627
a07117, 1904-12-11T05:26:52.8Z, 99.118279, 27.421383, -0.000182002, -1.4985e-08, -3.5284e-08, 0.000182025,17526.1358,15470.3166, 35268, 31627
a07118, 1904-12-13T03:08:38.4Z, 83.946678, -7.382715, -0.000182005, -4.30401e-07, -4.43346e-07, 0.000181976,16956.1451,15564.7366, 35268, 31627
a07119, 1904-09-19T03:28:48Z, 38.773686, -12.024821, -0.000182, -1.1406e-08, 4.6e-10, 0.000181959,17600.6059,15595.1813, 35268, 31627
a07120, 1904-12-28T04:33:36Z, 128.739996, -22.884456, -0.000182066, -3.23714e-07, -3.2901e-07, 0.000182046,17175.5782,14701.7889, 35268, 31627
a07121, 1904-09-20T01:32:09.6Z, 88.105987, -57.592083, -0.000182056, -1.193e-09, 5.3919e-08, 0.000182035,17956.2856,15174.4955, 35268, 31627
a07122, 1904-12-08T03:53:16.8Z, 65.592579, -57.426704, -0.000182016, 7.03927e-07, 6.78866e-07, 0.000182035,18123.1568,14870.5187, 35268, 31627
a07123, 1905-01-10T01:45:07.2Z, 81.5539, -68.958995, -0.000181963, 2.16224e-06, 2.21623e-06, 0.000182038,17313.1614,15797.8166, 35268, 31627
a07124, 1905-01-10T03:53:16.8Z, 98.268908, 21.965874, -0.000182105, 8.55937e-07, 8.27929e-07, 0.000182063,12823.6558,6990.8526, 21953, 17493
a07125, 1905-01-11T01:22:04.8Z, 81.384505, -69.232582, -0.000181849, 3.48434e-06, 3.44095e-06, 0.000182036,18532.6637,14352.8638, 38243, 31327
a07126, 1905-01-11T03:31:40.8Z, 98.669857, 22.293327, -0.000182058, 1.22956e-06, 1.18994e-06, 0.000182067,10479.7077,8598.1577, 21953, 17402
a07127, 1905-01-12T00:43:12Z, 88.57306, -2.706573, -0.00018206, 6.01091e-07, 5.77571e-07, 0.000182038,18069.1877,14865.4546, 35268, 31627
a07128, 1905-01-12T00:59:02.4Z, 88.536495, 7.496996, -0.000182066, -3.07507e-07, -3.42604e-07, 0.00018205,18785.3714,15291.348, 35268, 31627
a07129, 1905-01-12T01:16:19.2Z, 88.807053, 22.268985, -0.000182058, 4.5934e-07, 4.11608e-07, 0.000182061,17907.0007,15795.9315, 35268, 31627
a07130, 1905-01-12T01:30:43.2Z, 98.327039, -12.687396, -0.000182068, -4.76236e-07, -4.85083e-07, 0.000182046,18353.3826,15708.4598, 35268, 31627
a07131, 1905-01-12T01:46:33.6Z, 98.440217, -2.758316, -0.000182054, 1.2987e-06, 1.27941e-06, 0.000182046,18380.4876,15273.5724, 35268, 31627
a07132, 1905-01-12T02:21:07.2Z, 98.718578, 7.390057, -0.000182045, 7.66127e-07, 7.46161e-07, 0.000182036,18030.9136,15852.314, 35268, 31627
a07133, 1905-01-13T00:44:38.4Z, 64.034898, 22.554266, -0.000182025, -6.00513e-07, -6.28278e-07, 0.000182043,17821.1265,15581.5287, 35268, 31627
a07134, 1905-01-13T00:57:36Z, 64.117543, 32.836708, -0.000182058, 9.0015e-08, 5.914e-08, 0.000182103,17791.1337,16228.287, 35268, 31627
a07135, 1905-01-13T01:10:33.6Z, 64.170141, 42.716792, -0.000182019, 2.80327e-06, 2.78902e-06, 0.00018212,17951.1013,15734.9803, 35268, 31627
a07136, 1905-01-13T01:23:31.2Z, 64.24675, 52.757528, -0.000182053, 1.28354e-06, 1.27782e-06, 0.000182297,18410.9587,16593.5665, 35268, 31627
a07137, 1905-01-13T01:39:21.6Z, 78.804464, 12.490241, -0.000182024, 2.19734e-06, 2.18209e-06, 0.000182028,18453.4035,14992.2749, 35268, 31627
a07138, 1905-01-13T01:50:52.8Z, 78.906092, 22.630434, -0.000182035, 2.44158e-06, 2.42059e-06, 0.000182051,18377.3206,15970.8378, 35268, 31627
a07139, 1905-01-13T02:11:02.4Z, 78.98915, 32.569614, -0.000182041, 1.59407e-06, 1.58659e-06, 0.000182086,18228.5553,15350.1715, 35268, 31627
a07140, 1905-01-13T02:22:33.6Z, 79.109314, 42.70925, -0.000182044, 1.3167e-06, 1.31454e-06, 0.000182148,18432.5885,16409.1704, 35268, 31627
a07141, 1905-01-13T02:36:57.6Z, 79.350998, 52.72562, -0.000182059, 8.8532e-07, 8.97768e-07, 0.000182308,18180.1411,16138.5859, 35268, 31627
a07142, 1905-01-13T02:51:21.6Z, 98.847015, 17.569253, -0.000182029, 1.60266e-06, 1.58545e-06, 0.000182037,18242.8825,16287.4274, 35268, 31627
a07143, 1905-01-13T03:07:12Z, 98.993368, 27.355408, -0.000182057, 9.5095e-07, 9.27566e-07, 0.000182084,17942.9749,15919.4469, 35268, 31627
a07144, 1905-01-13T03:18:43.2Z, 99.009084, 37.377491, -0.000182046, 1.46288e-06, 1.43435e-06, 0.000182111,18436.9766,15911.2849, 35268, 31627
a07145, 1905-01-13T03:33:07.2Z, 99.099036, 47.538735, -0.000182065, 1.2779e-06, 1.2514e-06, 0.000182213,18643.3243,15931.6855, 35268, 31627
a07146, 1905-01-13T03:46:04.8Z, 118.609466, -17.809336, -0.000182034, 1.65326e-06, 1.64796e-06, 0.000182026,18088.9925,15942.1644, 35268, 31627
a07147, 1905-01-13T04:04:48Z, 118.775556, 2.213756, -0.000182057, -1.03815e-06, -1.0426e-06, 0.000182044,17893.8806,15752.6136, 35268, 31627
a07148, 1905-01-13T04:16:19.2Z, 118.824488, 27.223036, -0.000182088, 1.55998e-07, 1.29904e-07, 0.000182112,18700.7903,16159.6824, 35268, 31627
a07149, 1905-01-13T04:30:43.2Z, 119.110108, 47.285006, -0.00018208, 1.0028e-06, 9.48059e-07, 0.000182226,18345.2225,15446.9044, 35268, 31627
a07150, 1905-01-13T04:40:48Z, 119.351927, 57.457767, -0.000182099, 4.4929e-07, 3.28159e-07, 0.000182541,18071.9754,17130.3641, 35268, 31627
a07151, 1905-01-13T07:22:04.8Z, 158.8741, 36.007547, -0.000182018, -1.5767e-06, -1.60243e-06, 0.000182074,18321.8874,15810.8391, 35268, 31627
a07152, 1905-01-13T08:47:02.4Z, 183.757523, 36.853141, -0.000182017, -2.26772e-06, -2.30991e-06, 0.000182073,18312.2639,15346.9642, 35268, 31627
a07153, 1905-01-14T00:48:57.6Z, 63.936017, 7.633478, -0.00018204, 6.90326e-07, 6.82503e-07, 0.000182035,18792.7314,15000.237, 35268, 31627
a07154, 1905-01-14T01:01:55.2Z, 64.106069, 27.874662, -0.000182042, 2.89304e-07, 2.71185e-07, 0.000182079,18474.7321,15622.8564, 35268, 31627
a07155, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a07156, 1905-01-14T01:30:43.2Z, 68.973381, 32.600934, -0.000182037, 6.16915e-07, 6.03058e-07, 0.000182083,18738.4477,15668.3934, 35268, 31627
a07157, 1905-01-14T01:50:52.8Z, 69.011165, 42.519727, -0.00018206, 3.30052e-07, 3.24015e-07, 0.000182152,19132.0385,15107.457, 35268, 31627
a07158, 1905-01-14T02:02:24Z, 69.114509, 52.736213, -0.000182053, -4.68096e-07, -4.38232e-07, 0.000182301,19060.3054,15800.6531, 35268, 31627
a07159, 1905-01-14T02:18:14.4Z, 98.813786, 22.271554, -0.000182065, 1.38214e-06, 1.33815e-06, 0.000182077,19149.9406,14035.6454, 35268, 31627
a07160, 1905-01-14T02:29:45.6Z, 98.926925, 32.264729, -0.000182075, -1.22719e-07, -1.82842e-07, 0.000182106,18959.9654,14774.3894, 35268, 31627
a07161, 1905-01-14T02:45:36Z, 99.125479, 42.375543, -0.000182071, -9.56984e-07, -1.02782e-06, 0.000182161,18629.5012,15314.4745, 35268, 31627
a07162, 1905-01-14T02:57:07.2Z, 99.18454, 52.541528, -0.000182072, 2.03251e-07, 7.1868e-08, 0.000182324,19082.6129,15898.9161, 35268, 31627
