RA (deg),Dec (deg),radius,Object Name,Object Type,Flux
192.447196775,-62.32543525000001,10800,TYC 8992-685-1,Star,12.61
192.447196775,-62.32543525000001,10800,TYC 8992-827-1,Star,12.63
192.447196775,-62.32543525000001,10800,TYC 8992-116-1,Star,12.22
192.447196775,-62.32543525000001,10800,MO 1-114,Star,12.34
192.447196775,-62.32543525000001,10800,WOS 35,RedSG_Candidate,14.8
192.447196775,-62.32543525000001,10800,UCAC4 137-088215,SB*,12.516
192.447196775,-62.32543525000001,10800,TYC 8993-687-1,Star,11.61
192.447196775,-62.32543525000001,10800,HD 312012,Star,11.45
192.447196775,-62.32543525000001,10800,TYC 8993-891-1,Star,11.29
192.447196775,-62.32543525000001,10800,HD 312032,Star,11.72
192.447196775,-62.32543525000001,10800,MO 1-92,Star,13.41
192.447196775,-62.32543525000001,10800,HD 311860,Star,11.26
192.447196775,-62.32543525000001,10800,TYC 8993-698-1,Star,12.52
192.447196775,-62.32543525000001,10800,TYC 8992-423-1,Star,12.59
192.447196775,-62.32543525000001,10800,TYC 8992-582-1,Star,12.62
192.447196775,-62.32543525000001,10800,TYC 8992-868-1,Star,11.77
192.447196775,-62.32543525000001,10800,TYC 8993-810-1,Star,12.07
192.447196775,-62.32543525000001,10800,TYC 8993-616-1,Star,11.67
192.447196775,-62.32543525000001,10800,TYC 8993-885-1,Star,11.11
192.447196775,-62.32543525000001,10800,2MASS J12522821-6225419,LongPeriodV*_Candidate,16.258
192.447196775,-62.32543525000001,10800,UCAC4 140-098849,HighPM*,14.846
192.447196775,-62.32543525000001,10800,HD 312008,SB*,11.47
192.447196775,-62.32543525000001,10800,TYC 8993-834-1,Star,11.58
192.447196775,-62.32543525000001,10800,TYC 8992-1087-1,Star,12.28
192.447196775,-62.32543525000001,10800,TYC 8992-1730-1,Star,11.69
192.447196775,-62.32543525000001,10800,UCAC4 138-094225,SB*,12.841
192.447196775,-62.32543525000001,10800,UCAC4 139-092113,SB*,13.319
192.447196775,-62.32543525000001,10800,HD 312010,Star,12.59
192.447196775,-62.32543525000001,10800,TYC 8992-285-1,Star,11.1
192.447196775,-62.32543525000001,10800,PM J12494-6158,HighPM*,12.048
192.447196775,-62.32543525000001,10800,[L67b] 27  8,Star,12.01
192.447196775,-62.32543525000001,10800,TYC 8992-20-1,Star,12.5
192.447196775,-62.32543525000001,10800,HD 311861,Star,12.4
192.447196775,-62.32543525000001,10800,UCAC4 138-095443,SB*,12.706
192.447196775,-62.32543525000001,10800,OGLE GD-DSCT-3816,delSctV*,16.136
192.447196775,-62.32543525000001,10800,HD 312011,Star,12.19
192.447196775,-62.32543525000001,10800,HD 110960,Star,10.22
192.447196775,-62.32543525000001,10800,TYC 8993-872-1,Star,12.58
192.447196775,-62.32543525000001,10800,UCAC4 139-093294,YSO_Candidate,14.824
192.447196775,-62.32543525000001,10800,TYC 8992-26-1,Star,12.33
192.447196775,-62.32543525000001,10800,[L67b] 27  6,Star,12.547
192.447196775,-62.32543525000001,10800,HD 312014,Star,10.26
192.447196775,-62.32543525000001,10800,TYC 8992-1234-1,Star,12.06
192.447196775,-62.32543525000001,10800,HD 312023,Star,10.89
192.447196775,-62.32543525000001,10800,HD 311855,Star,11.42
192.447196775,-62.32543525000001,10800,HD 312007,Star,11.33
192.447196775,-62.32543525000001,10800,HD 311862,Star,11.96
192.447196775,-62.32543525000001,10800,TYC 8992-29-1,Star,11.77
192.447196775,-62.32543525000001,10800,HD 312022,Star,12.49
192.447196775,-62.32543525000001,10800,TYC 8993-664-1,Star,11.39
192.447196775,-62.32543525000001,10800,MO 1-117,Star,12.56
192.447196775,-62.32543525000001,10800,TYC 8992-1315-1,Star,11.49
192.447196775,-62.32543525000001,10800,TYC 8992-280-1,Star,12.49
192.447196775,-62.32543525000001,10800,UCAC4 141-107003,YSO_Candidate,13.91
192.447196775,-62.32543525000001,10800,TYC 8993-708-1,Star,11.2
192.447196775,-62.32543525000001,10800,MO 1-100,Star,13.26
192.447196775,-62.32543525000001,10800,CPD-62  2940,Star,10.56
192.447196775,-62.32543525000001,10800,TYC 8993-852-1,Star,11.4
192.447196775,-62.32543525000001,10800,HD 311838,Star,11.45
192.447196775,-62.32543525000001,10800,HD 312009,Star,12.92
192.447196775,-62.32543525000001,10800,TYC 8992-630-1,Star,12.3
192.447196775,-62.32543525000001,10800,HD 311863,HighPM*,11.52
192.447196775,-62.32543525000001,10800,HD 311839,HighPM*,11.45
192.447196775,-62.32543525000001,10800,HD 311854,Star,11.04
192.447196775,-62.32543525000001,10800,TYC 8993-619-1,Star,11.9
192.447196775,-62.32543525000001,10800,UBV M  46854,Star,12.8
192.447196775,-62.32543525000001,10800,HD 311840,Star,11.17
192.447196775,-62.32543525000001,10800,TYC 8992-689-1,Star,12.08
192.447196775,-62.32543525000001,10800,HD 312006,Star,11.84
192.447196775,-62.32543525000001,10800,TYC 8993-848-1,Star,11.57
192.447196775,-62.32543525000001,10800,TYC 8992-1042-1,Star,12.3
192.447196775,-62.32543525000001,10800,HD 312013,Star,10.26
192.447196775,-62.32543525000001,10800,TYC 8993-792-1,Star,12.34
192.447196775,-62.32543525000001,10800,HD 111741,Star,10.59
192.447196775,-62.32543525000001,10800,UCAC4 139-093428,SB*,13.547
192.447196775,-62.32543525000001,10800,HD 311865,Star,12.2
192.447196775,-62.32543525000001,10800,UCAC4 137-088144,SB*,12.48
192.447196775,-62.32543525000001,10800,MO 1-120,Star,13.11
192.447196775,-62.32543525000001,10800,TYC 8992-484-1,SB*,12.3
192.447196775,-62.32543525000001,10800,TYC 8988-713-1,SB*,12.24
192.447196775,-62.32543525000001,10800,UBV M  46857,Star,13.49
192.447196775,-62.32543525000001,10800,TYC 8993-917-1,Star,12.76
192.447196775,-62.32543525000001,10800,TYC 8992-444-1,Star,11.59
192.447196775,-62.32543525000001,10800,TYC 8993-501-1,Star,11.95
192.447196775,-62.32543525000001,10800,TYC 8993-633-1,Star,11.87
192.447196775,-62.32543525000001,10800,TYC 8993-1031-1,Star,11.61
192.447196775,-62.32543525000001,10800,MO 1-85,Star,13.02
192.447196775,-62.32543525000001,10800,TYC 8993-878-1,Star,11.57
192.447196775,-62.32543525000001,10800,TYC 8993-554-1,Star,11.6
192.447196775,-62.32543525000001,10800,TYC 8992-616-1,Star,11.8
192.447196775,-62.32543525000001,10800,TYC 8993-655-1,Star,12.22
192.447196775,-62.32543525000001,10800,UBV M  46855,Star,13.65
192.447196775,-62.32543525000001,10800,HD 312005,HighPM*,10.52
192.447196775,-62.32543525000001,10800,MO 1-112,Star,13.34
192.447196775,-62.32543525000001,10800,MO 1-87,Star,12.71
192.447196775,-62.32543525000001,10800,UCAC4 138-095621,SB*,12.548
192.447196775,-62.32543525000001,10800,TYC 8992-672-1,Star,12.08
192.447196775,-62.32543525000001,10800,TYC 8992-1292-1,Star,12.05
192.447196775,-62.32543525000001,10800,TYC 8992-263-1,Star,11.52
192.447196775,-62.32543525000001,10800,2MASS J12523208-6155509,Mira,20.202
192.447196775,-62.32543525000001,10800,TYC 8992-507-1,Star,12.22
192.447196775,-62.32543525000001,10800,HD 311864,Star,11.8
192.447196775,-62.32543525000001,10800,UCAC4 141-107495,SB*,14.605
192.447196775,-62.32543525000001,10800,UCAC4 140-098243,Star,14.223
192.447196775,-62.32543525000001,10800,HD 311853,Star,10.19
192.447196775,-62.32543525000001,10800,HD 312043,Star,11.05
192.447196775,-62.32543525000001,10800,HD 312041,Star,10.64
192.447196775,-62.32543525000001,10800,TYC 8988-1171-1,Star,11.97
192.447196775,-62.32543525000001,10800,TYC 8993-29-1,Star,11.52
192.447196775,-62.32543525000001,10800,TYC 8993-904-1,Star,11.81
192.447196775,-62.32543525000001,10800,TYC 8992-151-1,Star,11.5
192.447196775,-62.32543525000001,10800,TYC 8993-486-1,HighPM*,11.9
192.447196775,-62.32543525000001,10800,HD 311843,Star,10.5
192.447196775,-62.32543525000001,10800,TYC 8992-125-1,Star,12.63
192.447196775,-62.32543525000001,10800,TYC 8992-362-1,Star,12.61
192.447196775,-62.32543525000001,10800,CD-61  3579B,Star,10.1
192.447196775,-62.32543525000001,10800,HD 312042,Star,11.97
192.447196775,-62.32543525000001,10800,TYC 8992-1413-1,Star,11.75
192.447196775,-62.32543525000001,10800,HD 311841,Star,10.36
192.447196775,-62.32543525000001,10800,UCAC4 138-095775,SB*,12.877
192.447196775,-62.32543525000001,10800,HD 311837,Star,11.61
192.447196775,-62.32543525000001,10800,TYC 8988-827-1,Star,12.23
192.447196775,-62.32543525000001,10800,HD 312034,Star,11.56
192.447196775,-62.32543525000001,10800,TYC 8989-1692-1,Star,12.08
192.447196775,-62.32543525000001,10800,UCAC4 141-106517,BlueStraggler,13.423
192.447196775,-62.32543525000001,10800,HD 311842,Star,11.16
192.447196775,-62.32543525000001,10800,UCAC4 141-107409,Star,12.31
192.447196775,-62.32543525000001,10800,UCAC4 136-086316,SB*,13.276
192.447196775,-62.32543525000001,10800,UCAC4 141-106514,Star,14.077
192.447196775,-62.32543525000001,10800,HD 311996,SB*,10.61
192.447196775,-62.32543525000001,10800,MO 1-94,Star,13.6
192.447196775,-62.32543525000001,10800,UCAC4 141-106454,SB*,14.67
192.447196775,-62.32543525000001,10800,TYC 8992-1373-1,SB*,10.95
192.447196775,-62.32543525000001,10800,TYC 8993-45-1,Star,11.47
192.447196775,-62.32543525000001,10800,HD 311868,Star,11.01
192.447196775,-62.32543525000001,10800,UCAC4 138-093831,Star,14.785
192.447196775,-62.32543525000001,10800,HD 312145,Star,10.82
192.447196775,-62.32543525000001,10800,HD 110865,Star,10.07
192.447196775,-62.32543525000001,10800,HD 311867,Star,11.52
192.447196775,-62.32543525000001,10800,TYC 8993-216-1,Star,11.31
192.447196775,-62.32543525000001,10800,TYC 8992-951-1,Star,11.5
192.447196775,-62.32543525000001,10800,HD 311997,SB*,11.49
192.447196775,-62.32543525000001,10800,LLNS  9237,Star,11.11
192.447196775,-62.32543525000001,10800,TYC 8993-713-1,Supergiant,10.49
192.447196775,-62.32543525000001,10800,HD 311852,Star,11.1
192.447196775,-62.32543525000001,10800,UCAC4 138-093819,Star,13.63
192.447196775,-62.32543525000001,10800,TYC 8992-1249-1,Star,12.17
192.447196775,-62.32543525000001,10800,HD 311869,Star,12.11
192.447196775,-62.32543525000001,10800,MO 1-143,Star,12.85
192.447196775,-62.32543525000001,10800,UCAC4 141-106657,Star,14.142
192.447196775,-62.32543525000001,10800,OGLE GD-CEP-838,ClassicalCep,19.888
192.447196775,-62.32543525000001,10800,HD 312146,Star,10.02
192.447196775,-62.32543525000001,10800,UCAC4 141-106366,SB*,14.587
192.447196775,-62.32543525000001,10800,BM    V 307,Star,11.06
192.447196775,-62.32543525000001,10800,TYC 8993-507-1,Star,11.5
192.447196775,-62.32543525000001,10800,TYC 8992-1707-1,Star,12.32
192.447196775,-62.32543525000001,10800,TYC 8993-796-1,Star,12.06
192.447196775,-62.32543525000001,10800,MO 1-88,Star,13.21
192.447196775,-62.32543525000001,10800,UCAC4 139-093558,Star,11.66
192.447196775,-62.32543525000001,10800,HD 312040,Star,11.03
192.447196775,-62.32543525000001,10800,HD 112013,Star,10.37
192.447196775,-62.32543525000001,10800,TYC 8992-1750-1,Star,12.36
192.447196775,-62.32543525000001,10800,HD 311995,Star,10.79
192.447196775,-62.32543525000001,10800,TYC 8992-1043-1,Star,13.04
192.447196775,-62.32543525000001,10800,TYC 8993-915-1,Star,13.68
192.447196775,-62.32543525000001,10800,IRAS 12506-6228,Mira,20.032
192.447196775,-62.32543525000001,10800,TYC 8992-651-1,Star,12.5
192.447196775,-62.32543525000001,10800,IRAS 12447-6129,Star,11.64
192.447196775,-62.32543525000001,10800,MO 1-134,Star,13.76
192.447196775,-62.32543525000001,10800,TYC 8989-1731-1,Star,11.67
192.447196775,-62.32543525000001,10800,HD 311870,Star,12.69
192.447196775,-62.32543525000001,10800,HD 311836,Star,10.9
192.447196775,-62.32543525000001,10800,HD 312044,Star,11.56
192.447196775,-62.32543525000001,10800,TYC 8992-501-1,Star,12.75
192.447196775,-62.32543525000001,10800,HD 311844,gammaDorV*,12.26
192.447196775,-62.32543525000001,10800,UCAC4 141-107664,YSO_Candidate,13.493
192.447196775,-62.32543525000001,10800,UCAC4 137-089152,SB*,13.242
192.447196775,-62.32543525000001,10800,THA 17-3,EmLine*,11.11
192.447196775,-62.32543525000001,10800,UCAC4 140-099477,SB*,14.999
192.447196775,-62.32543525000001,10800,HD 311835,Star,12.78
192.447196775,-62.32543525000001,10800,TYC 8993-752-1,Star,12.28
192.447196775,-62.32543525000001,10800,V* ES Cru,LongPeriodV*,11.16
192.447196775,-62.32543525000001,10800,TYC 8992-348-1,Star,12.16
192.447196775,-62.32543525000001,10800,HD 312144,Star,12.11
192.447196775,-62.32543525000001,10800,LLNS  9281,Star,11.96
192.447196775,-62.32543525000001,10800,TYC 8992-985-1,Star,11.83
192.447196775,-62.32543525000001,10800,TYC 8992-930-1,Star,11.83
192.447196775,-62.32543525000001,10800,TYC 8992-474-1,Star,11.83
192.447196775,-62.32543525000001,10800,TYC 8992-853-1,Star,12.11
192.447196775,-62.32543525000001,10800,MO 1-104,Star,13.41
192.447196775,-62.32543525000001,10800,HD 311998,Star,10.82
192.447196775,-62.32543525000001,10800,LLNS  9186,LongPeriodV*_Candidate,11.31
192.447196775,-62.32543525000001,10800,TYC 8992-1091-1,SB*,11.23
192.447196775,-62.32543525000001,10800,TYC 8992-984-1,Star,12.08
192.447196775,-62.32543525000001,10800,TYC 8992-336-1,Star,12.03
192.447196775,-62.32543525000001,10800,HD 311873,Star,11.11
192.447196775,-62.32543525000001,10800,TYC 8992-1011-1,SB*,11.35
192.447196775,-62.32543525000001,10800,TYC 8988-1097-1,Star,12.35
192.447196775,-62.32543525000001,10800,TYC 8992-293-1,Star,12.66
192.447196775,-62.32543525000001,10800,TYC 8988-479-1,Star,12.06
192.447196775,-62.32543525000001,10800,MO 1-137,Star,12.82
192.447196775,-62.32543525000001,10800,HD 312147,Star,12.29
192.447196775,-62.32543525000001,10800,TYC 8993-416-1,Star,11.9
192.447196775,-62.32543525000001,10800,TYC 8992-219-1,Star,11.55
192.447196775,-62.32543525000001,10800,HD 311872,Star,12.18
192.447196775,-62.32543525000001,10800,MO 1-108,Star,13.64
192.447196775,-62.32543525000001,10800,UCAC4 136-086939,SB*,12.57
192.447196775,-62.32543525000001,10800,HD 111091B,Star,11.11
192.447196775,-62.32543525000001,10800,HD 111091,**,10.387
192.447196775,-62.32543525000001,10800,HD 111091A,Star,10.88
192.447196775,-62.32543525000001,10800,HD 312035,Star,12.28
192.447196775,-62.32543525000001,10800,UCAC4 138-093617,SB*,13.172
192.447196775,-62.32543525000001,10800,OGLE GD-DSCT-3786,delSctV*,15.632
192.447196775,-62.32543525000001,10800,TYC 8992-921-1,Star,11.89
192.447196775,-62.32543525000001,10800,TYC 8992-1070-1,Star,11.99
192.447196775,-62.32543525000001,10800,UCAC4 142-108775,YSO_Candidate,12.244
192.447196775,-62.32543525000001,10800,TYC 8988-767-1,Star,12.93
192.447196775,-62.32543525000001,10800,WRAY 17-57,PlanetaryNeb_Candidate,15.1
192.447196775,-62.32543525000001,10800,HD 312045,Star,11.6
192.447196775,-62.32543525000001,10800,IRAS 12526-6211,Mira,16.92
192.447196775,-62.32543525000001,10800,TYC 8993-347-1,Star,12.25
192.447196775,-62.32543525000001,10800,TYC 8993-209-1,Star,12.07
192.447196775,-62.32543525000001,10800,HD 312036,Star,10.74
192.447196775,-62.32543525000001,10800,HD 312004,Star,11.35
192.447196775,-62.32543525000001,10800,UCAC4 135-082592,SB*,12.942
192.447196775,-62.32543525000001,10800,HD 311834,Star,11.63
192.447196775,-62.32543525000001,10800,HD 311993,Star,11.29
192.447196775,-62.32543525000001,10800,HD 311991A,Star,11.69
192.447196775,-62.32543525000001,10800,MO 1-82,Star,13.29
192.447196775,-62.32543525000001,10800,MO 1-139,Star,12.82
192.447196775,-62.32543525000001,10800,TYC 8992-1500-1,Star,12.33
192.447196775,-62.32543525000001,10800,HD 311874,Star,11.92
192.447196775,-62.32543525000001,10800,TYC 8992-1120-1,Star,11.99
192.447196775,-62.32543525000001,10800,MO 1-99,Star,13.14
192.447196775,-62.32543525000001,10800,2MASS J12511590-6301221,Mira,19.928
192.447196775,-62.32543525000001,10800,TYC 8992-943-1,Star,12.51
192.447196775,-62.32543525000001,10800,TYC 8992-381-1,Star,11.7
192.447196775,-62.32543525000001,10800,TYC 8989-2866-1,Star,12.62
192.447196775,-62.32543525000001,10800,TYC 8992-736-1,Star,12.41
192.447196775,-62.32543525000001,10800,UCAC4 141-107721,SB*,14.846
192.447196775,-62.32543525000001,10800,HD 312000,Star,12.31
192.447196775,-62.32543525000001,10800,TYC 8993-665-1,Star,11.75
192.447196775,-62.32543525000001,10800,OGLE GD-DSCT-3840,delSctV*,18.223
192.447196775,-62.32543525000001,10800,HD 311851,PulsV*,11.77
192.447196775,-62.32543525000001,10800,TYC 8989-1794-1,Star,11.14
192.447196775,-62.32543525000001,10800,TYC 8989-2989-1,Star,13.0
192.447196775,-62.32543525000001,10800,UCAC4 141-106238,SB*,13.85
192.447196775,-62.32543525000001,10800,2MASS J12433346-6227114,YSO_Candidate,12.24
192.447196775,-62.32543525000001,10800,TYC 8993-880-1,Star,12.1
192.447196775,-62.32543525000001,10800,TYC 8992-858-1,Star,11.31
192.447196775,-62.32543525000001,10800,IRAS 12516-6231,Mira,17.453
192.447196775,-62.32543525000001,10800,MO 1-91,Star,12.93
192.447196775,-62.32543525000001,10800,HD 312160A,Star,11.74
192.447196775,-62.32543525000001,10800,HD 312160,**,11.099
192.447196775,-62.32543525000001,10800,HD 312160B,Star,12.3
192.447196775,-62.32543525000001,10800,HD 311999,Star,10.77
192.447196775,-62.32543525000001,10800,HD 312037,Star,10.82
192.447196775,-62.32543525000001,10800,TYC 8992-247-1,SB*,11.94
192.447196775,-62.32543525000001,10800,2MASS J12432168-6220039,Mira,17.517
192.447196775,-62.32543525000001,10800,TYC 8993-490-1,Star,11.24
192.447196775,-62.32543525000001,10800,HD 110811,Star,10.01
192.447196775,-62.32543525000001,10800,TYC 8993-17-1,Star,12.51
192.447196775,-62.32543525000001,10800,HD 112057,Star,10.17
192.447196775,-62.32543525000001,10800,TYC 8989-541-2,Star,10.97
192.447196775,-62.32543525000001,10800,HD 311850,Star,11.69
192.447196775,-62.32543525000001,10800,HD 311847,Star,10.82
192.447196775,-62.32543525000001,10800,HD 312001,PulsV*,11.08
192.447196775,-62.32543525000001,10800,UCAC4 137-089271,SB*,12.969
192.447196775,-62.32543525000001,10800,LS 2832,Star,12.85
192.447196775,-62.32543525000001,10800,TYC 8992-216-1,Star,11.53
192.447196775,-62.32543525000001,10800,TYC 8988-63-1,Star,11.32
192.447196775,-62.32543525000001,10800,HD 112216B,Star,11.21
192.447196775,-62.32543525000001,10800,HD 311988,Star,11.08
192.447196775,-62.32543525000001,10800,TYC 8992-143-1,Star,12.41
192.447196775,-62.32543525000001,10800,HD 311875,Star,11.21
192.447196775,-62.32543525000001,10800,HD 312163,Star,10.68
192.447196775,-62.32543525000001,10800,TYC 8993-791-1,Star,12.51
192.447196775,-62.32543525000001,10800,HD 312047,Star,11.6
192.447196775,-62.32543525000001,10800,HD 311990,Star,10.24
192.447196775,-62.32543525000001,10800,TYC 8992-596-1,Star,12.77
192.447196775,-62.32543525000001,10800,IRAS 12533-6210,Star,10.65
192.447196775,-62.32543525000001,10800,TYC 8989-2974-1,Star,12.57
192.447196775,-62.32543525000001,10800,HD 312048,Star,11.38
192.447196775,-62.32543525000001,10800,TYC 8993-505-1,Star,11.62
192.447196775,-62.32543525000001,10800,UCAC4 136-087309,SB*,13.242
192.447196775,-62.32543525000001,10800,HD 312038,Star,10.78
192.447196775,-62.32543525000001,10800,TYC 8988-24-1,Star,12.03
192.447196775,-62.32543525000001,10800,TYC 8988-849-1,Star,12.74
192.447196775,-62.32543525000001,10800,TYC 8992-53-1,SB*,12.15
192.447196775,-62.32543525000001,10800,TYC 8993-1131-1,Star,11.48
192.447196775,-62.32543525000001,10800,TYC 8993-825-1,Star,11.65
192.447196775,-62.32543525000001,10800,TYC 8992-97-1,Star,11.0
192.447196775,-62.32543525000001,10800,HD 312049,Star,11.19
192.447196775,-62.32543525000001,10800,UCAC4 135-082654,SB*,13.082
192.447196775,-62.32543525000001,10800,TYC 8993-193-1,Star,11.58
192.447196775,-62.32543525000001,10800,TYC 8988-1099-1,Star,11.63
192.447196775,-62.32543525000001,10800,OGLE GD-CEP-849,ClassicalCep,14.969
192.447196775,-62.32543525000001,10800,MO 1-97,HotSubdwarf,14.57
192.447196775,-62.32543525000001,10800,MO 1-146,Star,12.67
192.447196775,-62.32543525000001,10800,TYC 8992-1411-1,Star,12.01
192.447196775,-62.32543525000001,10800,UCAC4 137-087092,SB*,14.622
192.447196775,-62.32543525000001,10800,TYC 8988-783-1,Star,11.58
192.447196775,-62.32543525000001,10800,TYC 8992-888-1,Star,11.51
192.447196775,-62.32543525000001,10800,TYC 8992-661-1,Star,11.51
192.447196775,-62.32543525000001,10800,TYC 8992-153-1,Star,11.7
192.447196775,-62.32543525000001,10800,HD 312039,Star,10.6
192.447196775,-62.32543525000001,10800,[W71b] 080-01,C*,17.1
192.447196775,-62.32543525000001,10800,TYC 8992-615-1,Star,11.9
192.447196775,-62.32543525000001,10800,TYC 8992-1433-1,Star,12.4
192.447196775,-62.32543525000001,10800,TYC 8993-523-1,Star,11.04
192.447196775,-62.32543525000001,10800,UCAC4 140-097790,SB*,11.702
192.447196775,-62.32543525000001,10800,TYC 8993-759-1,Star,12.13
192.447196775,-62.32543525000001,10800,TYC 8993-315-1,Star,12.04
192.447196775,-62.32543525000001,10800,HD 312165,Star,11.82
192.447196775,-62.32543525000001,10800,TYC 8992-1007-1,Star,11.56
192.447196775,-62.32543525000001,10800,UCAC4 142-108279,SB*,13.571
192.447196775,-62.32543525000001,10800,TYC 8992-107-1,Star,11.98
192.447196775,-62.32543525000001,10800,HD 110734,Star,10.29
192.447196775,-62.32543525000001,10800,UCAC4 140-099675,SB*,15.187
192.447196775,-62.32543525000001,10800,TYC 8992-140-1,Star,11.71
192.447196775,-62.32543525000001,10800,TYC 8992-993-1,Star,12.68
192.447196775,-62.32543525000001,10800,HD 311816,Star,11.66
192.447196775,-62.32543525000001,10800,HD 311878,Star,11.3
192.447196775,-62.32543525000001,10800,TYC 8989-1806-1,Star,11.44
192.447196775,-62.32543525000001,10800,MO 1-67,Star,12.27
192.447196775,-62.32543525000001,10800,UCAC4 143-116729,YSO_Candidate,15.213
192.447196775,-62.32543525000001,10800,IRAS 12527-6229,Mira,19.077
192.447196775,-62.32543525000001,10800,UCAC4 135-081928,Star,13.107
192.447196775,-62.32543525000001,10800,HD 312143,Star,10.28
192.447196775,-62.32543525000001,10800,TYC 8992-112-1,Star,12.45
192.447196775,-62.32543525000001,10800,TYC 8989-73-1,Star,10.88
192.447196775,-62.32543525000001,10800,WRAY 16-119,LongPeriodV*_Candidate,16.61
192.447196775,-62.32543525000001,10800,HD 312162,Star,11.51
192.447196775,-62.32543525000001,10800,OGLE GD-CEP-1714,ClassicalCep,20.659
192.447196775,-62.32543525000001,10800,TYC 8992-395-1,Star,11.68
192.447196775,-62.32543525000001,10800,HD 311989,Star,11.79
192.447196775,-62.32543525000001,10800,HD 311818,Star,11.93
192.447196775,-62.32543525000001,10800,HD 312003,Star,11.33
192.447196775,-62.32543525000001,10800,HD 311987,Star,10.22
192.447196775,-62.32543525000001,10800,TYC 8992-502-1,Star,12.31
192.447196775,-62.32543525000001,10800,UCAC4 143-116608,SB*,13.638
192.447196775,-62.32543525000001,10800,UCAC4 135-083349,SB*,14.349
192.447196775,-62.32543525000001,10800,HD 312050,Star,11.2
192.447196775,-62.32543525000001,10800,TYC 8992-971-1,Star,11.99
192.447196775,-62.32543525000001,10800,TYC 8992-209-1,Star,11.79
192.447196775,-62.32543525000001,10800,TYC 8989-2668-1,Star,11.31
192.447196775,-62.32543525000001,10800,MO 1-153,Star,13.38
192.447196775,-62.32543525000001,10800,UCAC4 136-085220,Star,13.411
192.447196775,-62.32543525000001,10800,TYC 8988-575-1,Star,12.71
192.447196775,-62.32543525000001,10800,MO 1-71,ClassicalCep,13.156
192.447196775,-62.32543525000001,10800,HD 312142,Star,12.3
