RA (deg),Dec (deg),radius,Object Name,Object Type,Flux
285.272094195122,-13.418394634146342,10800,TYC 5719-1056-1,Star,12.62
285.272094195122,-13.418394634146342,10800,TYC 5719-97-1,Star,10.8
285.272094195122,-13.418394634146342,10800,ATO J285.5684-13.4941,LongPeriodV*_Candidate,13.857
285.272094195122,-13.418394634146342,10800,ATO J285.1865-13.7067,EclBin,15.606
285.272094195122,-13.418394634146342,10800,TYC 5718-977-1,Star,11.95
285.272094195122,-13.418394634146342,10800,ATO J285.1953-13.1208,EclBin,15.689
285.272094195122,-13.418394634146342,10800,ATO J284.9691-13.3050,Variable*,15.111
285.272094195122,-13.418394634146342,10800,TYC 5719-91-1,Star,11.32
285.272094195122,-13.418394634146342,10800,TYC 5718-682-1,SB*,11.84
285.272094195122,-13.418394634146342,10800,TYC 5718-806-1,Star,11.65
285.272094195122,-13.418394634146342,10800,TYC 5718-1004-1,Star,11.22
285.272094195122,-13.418394634146342,10800,TYC 5719-314-1,Star,11.95
285.272094195122,-13.418394634146342,10800,BD-13  5174,Star,10.69
285.272094195122,-13.418394634146342,10800,TYC 5718-926-1,Star,11.37
285.272094195122,-13.418394634146342,10800,ZTF J190142.10-130707.6,LongPeriodV*,14.6
285.272094195122,-13.418394634146342,10800,TYC 5718-500-1,Star,10.67
285.272094195122,-13.418394634146342,10800,TYC 5719-542-1,Star,10.31
285.272094195122,-13.418394634146342,10800,TYC 5719-109-1,Star,11.12
285.272094195122,-13.418394634146342,10800,ATO J285.1150-13.1106,LongPeriodV*_Candidate,14.922
285.272094195122,-13.418394634146342,10800,ATO J284.9272-13.5179,RRLyrae,16.369
285.272094195122,-13.418394634146342,10800,TYC 5719-758-1,Star,11.49
285.272094195122,-13.418394634146342,10800,ATO J285.0454-13.6926,EclBin,13.932
285.272094195122,-13.418394634146342,10800,ATO J285.1507-13.7520,Variable*,14.739
285.272094195122,-13.418394634146342,10800,TYC 5718-466-1,Star,10.94
285.272094195122,-13.418394634146342,10800,TYC 5719-867-1,Star,11.46
285.272094195122,-13.418394634146342,10800,TYC 5718-483-1,Star,11.41
285.272094195122,-13.418394634146342,10800,TYC 5714-1254-1,Star,12.97
285.272094195122,-13.418394634146342,10800,TYC 5718-788-1,Star,12.06
285.272094195122,-13.418394634146342,10800,TYC 5718-681-1,Star,12.04
285.272094195122,-13.418394634146342,10800,TYC 5718-522-1,Star,11.56
285.272094195122,-13.418394634146342,10800,TYC 5718-897-1,Star,11.67
285.272094195122,-13.418394634146342,10800,TYC 5718-422-1,Star,12.16
285.272094195122,-13.418394634146342,10800,TYC 5718-655-1,Star,10.83
285.272094195122,-13.418394634146342,10800,TYC 5719-228-1,Star,12.18
285.272094195122,-13.418394634146342,10800,TYC 5719-230-1,Star,11.31
285.272094195122,-13.418394634146342,10800,TYC 5719-135-1,Star,11.86
285.272094195122,-13.418394634146342,10800,ATO J285.0792-13.7712,Variable*,14.791
285.272094195122,-13.418394634146342,10800,BD-13  5177,Star,10.23
285.272094195122,-13.418394634146342,10800,TYC 5718-722-1,Star,11.49
285.272094195122,-13.418394634146342,10800,ATO J284.8776-13.2841,Variable*,15.4
285.272094195122,-13.418394634146342,10800,TYC 5719-547-1,Star,11.84
285.272094195122,-13.418394634146342,10800,ATO J285.5929-13.1565,EclBin,15.843
285.272094195122,-13.418394634146342,10800,TYC 5718-915-1,Star,11.75
285.272094195122,-13.418394634146342,10800,TYC 5719-967-1,Star,11.14
285.272094195122,-13.418394634146342,10800,TYC 5715-1248-1,Star,10.45
285.272094195122,-13.418394634146342,10800,ATO J284.9070-13.1623,EclBin,13.223
285.272094195122,-13.418394634146342,10800,TYC 5718-690-1,Star,12.25
285.272094195122,-13.418394634146342,10800,TYC 5719-381-1,Star,11.3
285.272094195122,-13.418394634146342,10800,TYC 5719-1059-1,Star,10.88
285.272094195122,-13.418394634146342,10800,IRAS 18598-1343,LongPeriodV*_Candidate,10.91
285.272094195122,-13.418394634146342,10800,ATO J284.8112-13.4962,RRLyrae,16.088
285.272094195122,-13.418394634146342,10800,ATO J285.7183-13.2825,Variable*,15.637
285.272094195122,-13.418394634146342,10800,ATO J285.2040-13.8720,LongPeriodV*_Candidate,13.533
285.272094195122,-13.418394634146342,10800,TYC 5719-771-1,Star,11.41
285.272094195122,-13.418394634146342,10800,TYC 5718-802-1,Star,11.08
285.272094195122,-13.418394634146342,10800,BD-13  5201,HighPM*,10.46
285.272094195122,-13.418394634146342,10800,TYC 5719-507-1,Star,10.6
285.272094195122,-13.418394634146342,10800,TYC 5719-742-1,Star,11.76
285.272094195122,-13.418394634146342,10800,BD-13  5171,Star,10.64
285.272094195122,-13.418394634146342,10800,TYC 5718-649-1,Star,11.58
285.272094195122,-13.418394634146342,10800,ATO J285.7469-13.3162,LongPeriodV*_Candidate,11.51
285.272094195122,-13.418394634146342,10800,TYC 5719-123-1,Star,11.86
285.272094195122,-13.418394634146342,10800,BD-13  5169,LongPeriodV*,10.54
285.272094195122,-13.418394634146342,10800,TYC 5718-790-1,Star,11.12
285.272094195122,-13.418394634146342,10800,TYC 5718-783-1,Star,12.86
285.272094195122,-13.418394634146342,10800,ATO J285.4160-12.9417,RRLyrae,15.943
285.272094195122,-13.418394634146342,10800,ATO J285.3070-12.9206,LongPeriodV*,15.261
285.272094195122,-13.418394634146342,10800,TYC 5719-564-1,Star,12.0
285.272094195122,-13.418394634146342,10800,ATO J285.7950-13.3578,LongPeriodV*_Candidate,13.246
285.272094195122,-13.418394634146342,10800,TYC 5714-1079-1,Star,11.88
285.272094195122,-13.418394634146342,10800,ATO J285.0718-13.8945,LongPeriodV*_Candidate,14.038
285.272094195122,-13.418394634146342,10800,HD 176768,Star,10.02
285.272094195122,-13.418394634146342,10800,TYC 5719-150-1,Star,11.87
285.272094195122,-13.418394634146342,10800,TYC 5718-463-1,Star,11.21
285.272094195122,-13.418394634146342,10800,TYC 5719-1003-1,Star,11.43
285.272094195122,-13.418394634146342,10800,TYC 5714-394-1,Star,11.04
285.272094195122,-13.418394634146342,10800,ATO J285.2943-12.8896,LongPeriodV*_Candidate,15.31
285.272094195122,-13.418394634146342,10800,TYC 5718-957-1,HighPM*,11.43
285.272094195122,-13.418394634146342,10800,TYC 5719-485-1,Star,11.31
285.272094195122,-13.418394634146342,10800,TYC 5719-528-1,Star,12.71
285.272094195122,-13.418394634146342,10800,UCAC4 383-132617,YSO_Candidate,13.323
285.272094195122,-13.418394634146342,10800,TYC 5718-468-1,Star,11.23
285.272094195122,-13.418394634146342,10800,BD-13  5191,Star,10.13
285.272094195122,-13.418394634146342,10800,ATO J284.8007-13.7053,EclBin,15.133
285.272094195122,-13.418394634146342,10800,BD-14  5255,Star,10.29
285.272094195122,-13.418394634146342,10800,TYC 5715-1169-1,Star,12.22
285.272094195122,-13.418394634146342,10800,TYC 5719-81-1,Star,11.79
285.272094195122,-13.418394634146342,10800,TYC 5719-956-1,Star,10.89
285.272094195122,-13.418394634146342,10800,ATO J285.7933-13.6388,EclBin,15.491
285.272094195122,-13.418394634146342,10800,TYC 5719-881-1,Star,10.68
285.272094195122,-13.418394634146342,10800,L  850-62,HighPM*,14.71
285.272094195122,-13.418394634146342,10800,IRAS 18559-1331,LongPeriodV*_Candidate,13.783
285.272094195122,-13.418394634146342,10800,TYC 5718-544-1,Star,11.38
285.272094195122,-13.418394634146342,10800,TYC 5715-725-1,Star,11.1
285.272094195122,-13.418394634146342,10800,V* V2084 Sgr,Mira,10.65
285.272094195122,-13.418394634146342,10800,TYC 5719-698-1,Star,10.43
285.272094195122,-13.418394634146342,10800,TYC 5719-706-1,Star,11.36
285.272094195122,-13.418394634146342,10800,ATO J285.8493-13.4806,EclBin,15.227
285.272094195122,-13.418394634146342,10800,ATO J285.4258-13.9700,Variable*,13.335
285.272094195122,-13.418394634146342,10800,ATO J285.1661-12.8543,Variable*,15.131
285.272094195122,-13.418394634146342,10800,TYC 5718-980-1,Star,10.99
285.272094195122,-13.418394634146342,10800,ATO J284.6753-13.4299,LongPeriodV*_Candidate,13.745
285.272094195122,-13.418394634146342,10800,ATO J285.5232-13.9456,LongPeriodV*,12.754
285.272094195122,-13.418394634146342,10800,ATO J284.6864-13.5440,Mira,13.954
285.272094195122,-13.418394634146342,10800,ATO J285.6041-13.9082,LongPeriodV*_Candidate,12.935
285.272094195122,-13.418394634146342,10800,ATO J285.6999-13.8338,EclBin,15.465
285.272094195122,-13.418394634146342,10800,ATO J285.8516-13.5952,EclBin,16.457
285.272094195122,-13.418394634146342,10800,BD-14  5252,Star,10.12
285.272094195122,-13.418394634146342,10800,BD-13  5167,Star,10.27
285.272094195122,-13.418394634146342,10800,ATO J285.8520-13.2123,RSCVnV*,16.305
285.272094195122,-13.418394634146342,10800,BD-13  5166,Star,10.38
285.272094195122,-13.418394634146342,10800,TYC 5719-1082-1,Star,11.64
285.272094195122,-13.418394634146342,10800,TYC 5718-688-1,Star,11.04
285.272094195122,-13.418394634146342,10800,ATO J285.0905-12.8188,LongPeriodV*,14.372
285.272094195122,-13.418394634146342,10800,TYC 5714-1147-1,Star,11.6
285.272094195122,-13.418394634146342,10800,TYC 5719-1072-1,Star,12.01
285.272094195122,-13.418394634146342,10800,TYC 5718-843-1,Star,12.08
285.272094195122,-13.418394634146342,10800,TYC 5718-504-1,Star,12.07
285.272094195122,-13.418394634146342,10800,ATO J285.6526-13.9377,Variable*,15.348
285.272094195122,-13.418394634146342,10800,TYC 5718-819-1,Star,11.92
285.272094195122,-13.418394634146342,10800,ZTF J185828.57-133041.6,LongPeriodV*,15.564
285.272094195122,-13.418394634146342,10800,TYC 5715-1210-1,Star,11.55
285.272094195122,-13.418394634146342,10800,TYC 5718-730-1,Star,11.38
285.272094195122,-13.418394634146342,10800,LS  IV -14  110,Star,11.88
285.272094195122,-13.418394634146342,10800,TYC 5714-1140-1,Star,11.46
285.272094195122,-13.418394634146342,10800,TYC 5718-906-1,Star,12.78
285.272094195122,-13.418394634146342,10800,TYC 5715-1011-1,Star,10.95
285.272094195122,-13.418394634146342,10800,ATO J285.5360-12.8191,LongPeriodV*,15.405
285.272094195122,-13.418394634146342,10800,UCAC4 380-139298,SB*,12.202
285.272094195122,-13.418394634146342,10800,TYC 5714-432-1,Star,12.01
285.272094195122,-13.418394634146342,10800,ATO J285.5633-14.0086,LongPeriodV*,12.33
285.272094195122,-13.418394634146342,10800,UCAC4 385-130763,SB*,12.463
285.272094195122,-13.418394634146342,10800,TYC 5715-1476-1,Star,11.41
285.272094195122,-13.418394634146342,10800,ATO J285.1773-14.0722,EclBin,12.734
285.272094195122,-13.418394634146342,10800,TYC 5714-1096-1,Star,11.95
285.272094195122,-13.418394634146342,10800,TYC 5718-723-1,Star,11.74
285.272094195122,-13.418394634146342,10800,TYC 5718-709-1,Star,10.58
285.272094195122,-13.418394634146342,10800,ATO J285.4320-12.7704,LongPeriodV*_Candidate,13.886
285.272094195122,-13.418394634146342,10800,ATO J285.7639-12.9457,LongPeriodV*,14.191
285.272094195122,-13.418394634146342,10800,TYC 5719-99-1,Star,11.41
285.272094195122,-13.418394634146342,10800,ATO J285.1299-14.0784,Variable*,14.023
285.272094195122,-13.418394634146342,10800,TYC 5715-423-1,Star,11.235
285.272094195122,-13.418394634146342,10800,ATO J284.5994-13.5884,LongPeriodV*,14.817
285.272094195122,-13.418394634146342,10800,ATO J284.5924-13.2617,LongPeriodV*,15.04
285.272094195122,-13.418394634146342,10800,LP  751-20,HighPM*,12.876
285.272094195122,-13.418394634146342,10800,BD-13  5204,Star,10.3
285.272094195122,-13.418394634146342,10800,TYC 5719-1085-1,Star,11.85
285.272094195122,-13.418394634146342,10800,TYC 5718-934-1,Star,11.79
285.272094195122,-13.418394634146342,10800,TYC 5718-421-1,Star,11.43
285.272094195122,-13.418394634146342,10800,TYC 5719-1083-1,Star,11.67
285.272094195122,-13.418394634146342,10800,TYC 5714-1075-1,Star,12.07
285.272094195122,-13.418394634146342,10800,ATO J285.5311-12.7681,LongPeriodV*_Candidate,14.913
285.272094195122,-13.418394634146342,10800,TYC 5719-853-1,Star,10.99
285.272094195122,-13.418394634146342,10800,ATO J285.7282-12.8789,LongPeriodV*,14.567
285.272094195122,-13.418394634146342,10800,TYC 5719-975-1,Star,11.75
285.272094195122,-13.418394634146342,10800,TYC 5718-452-1,Star,11.6
285.272094195122,-13.418394634146342,10800,TYC 5718-851-1,Star,10.6
285.272094195122,-13.418394634146342,10800,ATO J284.9400-12.7904,EclBin,15.994
285.272094195122,-13.418394634146342,10800,TYC 5719-279-1,Star,10.44
285.272094195122,-13.418394634146342,10800,TYC 5718-976-1,Star,11.42
285.272094195122,-13.418394634146342,10800,TYC 5714-813-1,Star,11.57
285.272094195122,-13.418394634146342,10800,TYC 5719-827-1,Star,11.38
285.272094195122,-13.418394634146342,10800,TYC 5718-890-1,Star,11.31
285.272094195122,-13.418394634146342,10800,TYC 5715-963-1,Star,12.42
285.272094195122,-13.418394634146342,10800,ATO J285.9543-13.6882,LongPeriodV*,14.268
285.272094195122,-13.418394634146342,10800,TYC 5719-697-1,Star,11.56
285.272094195122,-13.418394634146342,10800,TYC 5719-586-1,Star,11.96
285.272094195122,-13.418394634146342,10800,TYC 5718-972-1,Star,12.33
285.272094195122,-13.418394634146342,10800,TYC 5719-1077-1,Star,10.78
285.272094195122,-13.418394634146342,10800,BD-14  5272,Star,11.16
285.272094195122,-13.418394634146342,10800,TYC 5718-514-1,Star,11.96
285.272094195122,-13.418394634146342,10800,ATO J284.6490-13.8260,Variable*,15.601
285.272094195122,-13.418394634146342,10800,ATO J285.1843-14.1478,EclBin,14.543
285.272094195122,-13.418394634146342,10800,TYC 5714-1267-1,Star,10.88
285.272094195122,-13.418394634146342,10800,TYC 5719-873-1,Star,10.83
285.272094195122,-13.418394634146342,10800,V* BM Sct,LongPeriodV*,13.29
285.272094195122,-13.418394634146342,10800,ATO J284.5700-13.7039,Variable*,16.426
285.272094195122,-13.418394634146342,10800,TYC 5719-438-1,Star,11.55
285.272094195122,-13.418394634146342,10800,TYC 5715-612-1,Star,10.3
285.272094195122,-13.418394634146342,10800,TYC 5718-720-1,Star,10.99
285.272094195122,-13.418394634146342,10800,ATO J284.6203-13.8403,LongPeriodV*_Candidate,15.187
285.272094195122,-13.418394634146342,10800,TYC 5719-189-1,Star,11.85
285.272094195122,-13.418394634146342,10800,TYC 5714-886-1,Star,11.8
285.272094195122,-13.418394634146342,10800,TYC 5719-195-1,Star,11.41
285.272094195122,-13.418394634146342,10800,TYC 5718-4-1,Star,11.19
285.272094195122,-13.418394634146342,10800,TYC 5715-768-1,HighPM*,10.7
285.272094195122,-13.418394634146342,10800,TYC 5718-498-1,Star,11.56
285.272094195122,-13.418394634146342,10800,ATO J286.0002-13.1104,delSctV*,16.111
285.272094195122,-13.418394634146342,10800,TYC 5719-86-1,HighPM*,11.36
285.272094195122,-13.418394634146342,10800,TYC 5718-588-1,Star,11.64
285.272094195122,-13.418394634146342,10800,TYC 5718-841-1,Star,12.05
285.272094195122,-13.418394634146342,10800,TYC 5718-537-1,Star,11.11
285.272094195122,-13.418394634146342,10800,V* V490 Sct,EclBin,12.97
285.272094195122,-13.418394634146342,10800,TYC 5719-354-1,Star,10.92
285.272094195122,-13.418394634146342,10800,TYC 5715-603-1,Star,12.61
285.272094195122,-13.418394634146342,10800,TYC 5714-585-1,Star,11.17
285.272094195122,-13.418394634146342,10800,BD-14  5271,Star,10.19
285.272094195122,-13.418394634146342,10800,TYC 5718-443-1,Star,11.48
285.272094195122,-13.418394634146342,10800,BD-12  5240,HighPM*,10.45
285.272094195122,-13.418394634146342,10800,ATO J285.9470-13.8551,Variable*,14.695
285.272094195122,-13.418394634146342,10800,ATO J286.0491-13.6462,LongPeriodV*_Candidate,15.156
285.272094195122,-13.418394634146342,10800,ATO J285.4856-12.6552,EclBin,15.675
285.272094195122,-13.418394634146342,10800,ATO J284.9368-12.6971,LongPeriodV*_Candidate,13.373
285.272094195122,-13.418394634146342,10800,TYC 5719-357-1,Star,10.8
285.272094195122,-13.418394634146342,10800,HD 176144,Star,10.24
285.272094195122,-13.418394634146342,10800,TYC 5715-537-1,Star,11.33
285.272094195122,-13.418394634146342,10800,IRAS 18599-1248,Star,10.45
285.272094195122,-13.418394634146342,10800,BD-14  5273,Star,10.2
285.272094195122,-13.418394634146342,10800,ATO J285.3068-12.6144,EclBin,16.172
285.272094195122,-13.418394634146342,10800,TYC 5715-1077-1,Star,11.58
285.272094195122,-13.418394634146342,10800,TYC 5714-792-1,Star,12.06
285.272094195122,-13.418394634146342,10800,ATO J285.4850-14.2033,EclBin,15.823
285.272094195122,-13.418394634146342,10800,ATO J286.1013-13.5214,LongPeriodV*,14.805
285.272094195122,-13.418394634146342,10800,TYC 5718-812-1,Star,10.75
285.272094195122,-13.418394634146342,10800,TYC 5715-554-1,HighPM*,11.11
285.272094195122,-13.418394634146342,10800,TYC 5718-567-1,Star,10.71
285.272094195122,-13.418394634146342,10800,TYC 5715-35-1,Star,11.46
285.272094195122,-13.418394634146342,10800,TYC 5714-1191-1,Star,11.5
285.272094195122,-13.418394634146342,10800,TYC 5719-227-1,Star,11.37
285.272094195122,-13.418394634146342,10800,TYC 5719-643-1,Star,10.94
285.272094195122,-13.418394634146342,10800,TYC 5714-1033-1,Star,11.67
285.272094195122,-13.418394634146342,10800,TYC 5719-991-1,Star,12.12
285.272094195122,-13.418394634146342,10800,TYC 5719-244-1,Star,11.29
285.272094195122,-13.418394634146342,10800,TYC 5718-949-1,Star,11.52
285.272094195122,-13.418394634146342,10800,ATO J284.5518-13.8696,EclBin,16.418
285.272094195122,-13.418394634146342,10800,BD-13  5164,Star,10.66
285.272094195122,-13.418394634146342,10800,ATO J286.0694-13.1057,Variable*,15.189
285.272094195122,-13.418394634146342,10800,BD-13  5163,Star,10.26
285.272094195122,-13.418394634146342,10800,TYC 5718-485-1,Star,11.04
285.272094195122,-13.418394634146342,10800,TYC 5714-880-1,Star,11.89
285.272094195122,-13.418394634146342,10800,ATO J284.9568-12.6263,LongPeriodV*_Candidate,14.077
285.272094195122,-13.418394634146342,10800,TYC 5718-484-1,Star,12.15
285.272094195122,-13.418394634146342,10800,ATO J285.8662-14.0470,LongPeriodV*_Candidate,14.284
285.272094195122,-13.418394634146342,10800,TYC 5718-520-1,Star,11.37
285.272094195122,-13.418394634146342,10800,TYC 5715-84-1,Star,11.25
285.272094195122,-13.418394634146342,10800,TYC 5719-43-1,**,11.991
285.272094195122,-13.418394634146342,10800,TYC 5718-701-1,**,11.5
285.272094195122,-13.418394634146342,10800,IRAS 18546-1333,LongPeriodV*,10.95
285.272094195122,-13.418394634146342,10800,TYC 5718-597-1,Star,11.98
285.272094195122,-13.418394634146342,10800,TYC 5715-1329-1,Star,11.99
285.272094195122,-13.418394634146342,10800,TYC 5718-921-1,Star,11.64
285.272094195122,-13.418394634146342,10800,ATO J284.3828-13.3876,LongPeriodV*,14.23
285.272094195122,-13.418394634146342,10800,TYC 5714-44-1,Star,11.37
285.272094195122,-13.418394634146342,10800,TYC 5715-1320-1,Star,10.78
285.272094195122,-13.418394634146342,10800,TYC 5715-1454-1,Star,11.34
285.272094195122,-13.418394634146342,10800,ATO J284.4451-13.0745,LongPeriodV*_Candidate,15.119
285.272094195122,-13.418394634146342,10800,UPM J1903-1243,HighPM*,14.63
285.272094195122,-13.418394634146342,10800,TYC 5718-910-1,Star,11.52
285.272094195122,-13.418394634146342,10800,TYC 5714-963-1,Star,11.14
285.272094195122,-13.418394634146342,10800,TYC 5718-426-1,Star,11.26
285.272094195122,-13.418394634146342,10800,TYC 5718-650-1,Star,12.35
285.272094195122,-13.418394634146342,10800,TYC 5718-1025-1,Star,10.65
285.272094195122,-13.418394634146342,10800,TYC 5715-1415-1,Star,12.58
285.272094195122,-13.418394634146342,10800,TYC 5718-519-1,Star,11.35
285.272094195122,-13.418394634146342,10800,TYC 5719-15-1,Star,11.57
285.272094195122,-13.418394634146342,10800,TYC 5719-611-1,Star,10.9
285.272094195122,-13.418394634146342,10800,TYC 5719-1007-1,Star,11.96
285.272094195122,-13.418394634146342,10800,UCAC4 387-118748,YSO_Candidate,13.365
285.272094195122,-13.418394634146342,10800,HD 176655,Star,10.07
285.272094195122,-13.418394634146342,10800,ATO J285.3617-14.3180,LongPeriodV*_Candidate,14.229
285.272094195122,-13.418394634146342,10800,UCAC4 384-125165,HighPM*,12.752
285.272094195122,-13.418394634146342,10800,TYC 5719-1040-1,Star,10.67
285.272094195122,-13.418394634146342,10800,TYC 5718-744-1,Star,11.46
285.272094195122,-13.418394634146342,10800,HD 177314,Star,10.69
285.272094195122,-13.418394634146342,10800,ATO J284.6551-12.7386,LongPeriodV*,16.11
285.272094195122,-13.418394634146342,10800,UCAC4 386-121616,YSO_Candidate,12.99
285.272094195122,-13.418394634146342,10800,ATO J285.3170-12.5061,EclBin,15.116
285.272094195122,-13.418394634146342,10800,TYC 5715-1209-1,Star,10.78
285.272094195122,-13.418394634146342,10800,TYC 5719-717-1,Star,11.25
285.272094195122,-13.418394634146342,10800,TYC 5714-1274-1,Star,10.87
285.272094195122,-13.418394634146342,10800,ATO J284.4823-12.9050,EclBin,15.47
285.272094195122,-13.418394634146342,10800,ATO J286.1947-13.1945,LongPeriodV*_Candidate,13.513
285.272094195122,-13.418394634146342,10800,ATO J286.2062-13.2315,LongPeriodV*_Candidate,13.666
285.272094195122,-13.418394634146342,10800,TYC 5719-462-1,Star,11.18
285.272094195122,-13.418394634146342,10800,ATO J284.7576-14.2048,LongPeriodV*_Candidate,13.62
285.272094195122,-13.418394634146342,10800,TYC 5719-532-1,Star,11.31
285.272094195122,-13.418394634146342,10800,2MASS J18573535-1348206,LongPeriodV*_Candidate,13.789
285.272094195122,-13.418394634146342,10800,TYC 5715-1417-1,SB*,11.25
285.272094195122,-13.418394634146342,10800,TYC 5715-1124-1,**,11.902
285.272094195122,-13.418394634146342,10800,TYC 5718-933-1,Star,11.29
285.272094195122,-13.418394634146342,10800,TYC 5715-1078-1,Star,11.48
285.272094195122,-13.418394634146342,10800,TYC 5718-557-1,Star,10.79
285.272094195122,-13.418394634146342,10800,ATO J286.1056-12.9418,EclBin,14.087
285.272094195122,-13.418394634146342,10800,TYC 5715-816-1,Star,11.39
285.272094195122,-13.418394634146342,10800,TYC 5718-924-1,Star,11.17
285.272094195122,-13.418394634146342,10800,IRAS 18591-1424,LongPeriodV*_Candidate,11.67
285.272094195122,-13.418394634146342,10800,TYC 5715-600-1,SB*,11.05
285.272094195122,-13.418394634146342,10800,TYC 5719-653-1,HighPM*,11.27
285.272094195122,-13.418394634146342,10800,IRAS 19000-1419,LongPeriodV*,12.2
285.272094195122,-13.418394634146342,10800,TYC 5719-454-1,Star,12.51
285.272094195122,-13.418394634146342,10800,ATO J284.5365-14.0445,LongPeriodV*_Candidate,14.176
285.272094195122,-13.418394634146342,10800,ATO J285.4531-12.4834,EclBin,15.183
285.272094195122,-13.418394634146342,10800,ATO J286.0830-13.9553,Variable*,13.838
285.272094195122,-13.418394634146342,10800,TYC 5718-733-1,Star,12.01
285.272094195122,-13.418394634146342,10800,PM J19040-1247,Star,11.455
285.272094195122,-13.418394634146342,10800,TYC 5715-936-1,Star,11.61
285.272094195122,-13.418394634146342,10800,ATO J286.2609-13.4136,EclBin,13.544
285.272094195122,-13.418394634146342,10800,BD-12  5231,Star,10.12
285.272094195122,-13.418394634146342,10800,ATO J286.2577-13.5201,LongPeriodV*_Candidate,15.14
285.272094195122,-13.418394634146342,10800,TYC 5718-591-1,Star,10.49
285.272094195122,-13.418394634146342,10800,ATO J284.2826-13.3430,LongPeriodV*,14.358
285.272094195122,-13.418394634146342,10800,TYC 5715-1035-1,Star,11.91
285.272094195122,-13.418394634146342,10800,TYC 5715-1463-1,Star,11.31
285.272094195122,-13.418394634146342,10800,TYC 5715-836-1,Star,11.62
285.272094195122,-13.418394634146342,10800,BD-12  5222,Star,10.4
285.272094195122,-13.418394634146342,10800,TYC 5714-1260-1,Star,11.27
285.272094195122,-13.418394634146342,10800,TYC 5719-387-1,Star,11.42
285.272094195122,-13.418394634146342,10800,TYC 5719-1069-1,Star,11.68
285.272094195122,-13.418394634146342,10800,TYC 5718-666-1,Star,11.24
285.272094195122,-13.418394634146342,10800,TYC 5715-395-1,**,11.06
285.272094195122,-13.418394634146342,10800,ATO J286.1089-12.8832,Variable*,16.075
285.272094195122,-13.418394634146342,10800,TYC 5718-672-1,Star,12.16
285.272094195122,-13.418394634146342,10800,ATO J285.1546-12.4483,Variable*,13.433
285.272094195122,-13.418394634146342,10800,TYC 5714-1183-1,Star,11.4
285.272094195122,-13.418394634146342,10800,ATO J284.5631-14.1145,LongPeriodV*,12.128
285.272094195122,-13.418394634146342,10800,ATO J284.3268-13.7593,Variable*,14.31
285.272094195122,-13.418394634146342,10800,ATO J284.5143-14.0715,LongPeriodV*_Candidate,13.177
285.272094195122,-13.418394634146342,10800,TYC 5715-657-1,Star,11.12
285.272094195122,-13.418394634146342,10800,TYC 5715-593-1,Star,11.36
285.272094195122,-13.418394634146342,10800,TYC 5719-659-1,Star,12.44
285.272094195122,-13.418394634146342,10800,TYC 5719-985-1,Star,11.79
285.272094195122,-13.418394634146342,10800,HD 177313,Star,10.67
285.272094195122,-13.418394634146342,10800,TYC 5719-508-1,Star,11.54
285.272094195122,-13.418394634146342,10800,TYC 5714-390-1,Star,10.92
