RA (deg),Dec (deg),radius,Object Name,Object Type,Flux
115.25379009090908,-25.98657793181818,10800,TYC 6543-2920-1,SB*,12.33
115.25379009090908,-25.98657793181818,10800,TYC 6544-3656-1,Star,12.35
115.25379009090908,-25.98657793181818,10800,TYC 6544-3734-1,Star,11.92
115.25379009090908,-25.98657793181818,10800,TYC 6544-2828-1,Star,11.58
115.25379009090908,-25.98657793181818,10800,ATO J115.3738-26.1751,Variable*,14.287
115.25379009090908,-25.98657793181818,10800,CD-25  4885,EmLine*,11.32
115.25379009090908,-25.98657793181818,10800,TYC 6544-3638-1,Star,12.51
115.25379009090908,-25.98657793181818,10800,TYC 6544-454-1,Star,12.58
115.25379009090908,-25.98657793181818,10800,TYC 6543-2916-1,Star,11.96
115.25379009090908,-25.98657793181818,10800,GSC 06543-02916,**,12.18
115.25379009090908,-25.98657793181818,10800,TYC 6543-2916-2,Star,13.04
115.25379009090908,-25.98657793181818,10800,TYC 6543-2552-1,Star,10.95
115.25379009090908,-25.98657793181818,10800,IRAS 07399-2547,LongPeriodV*,10.59
115.25379009090908,-25.98657793181818,10800,TYC 6544-3580-1,Star,11.68
115.25379009090908,-25.98657793181818,10800,OGLE GD-DSCT-1134,delSctV*,15.375
115.25379009090908,-25.98657793181818,10800,TYC 6543-3347-1,Star,11.96
115.25379009090908,-25.98657793181818,10800,TYC 6543-3303-1,Star,11.3
115.25379009090908,-25.98657793181818,10800,TYC 6543-3258-1,PulsV*,12.12
115.25379009090908,-25.98657793181818,10800,ATO J115.5396-25.9780,EclBin_Candidate,13.827
115.25379009090908,-25.98657793181818,10800,TYC 6543-3128-1,Star,12.19
115.25379009090908,-25.98657793181818,10800,TYC 6543-2923-1,Star,12.39
115.25379009090908,-25.98657793181818,10800,TYC 6544-1966-1,Star,12.11
115.25379009090908,-25.98657793181818,10800,TYC 6544-2998-1,Star,12.0
115.25379009090908,-25.98657793181818,10800,UCAC4 321-029860,SB*,12.333
115.25379009090908,-25.98657793181818,10800,TYC 6543-3261-1,Star,11.85
115.25379009090908,-25.98657793181818,10800,UCAC4 320-029815,SB*,12.573
115.25379009090908,-25.98657793181818,10800,SS 148,EmLine*,13.5
115.25379009090908,-25.98657793181818,10800,TYC 6544-3852-1,Star,11.5
115.25379009090908,-25.98657793181818,10800,TYC 6544-670-1,Star,12.19
115.25379009090908,-25.98657793181818,10800,ATO J115.5515-25.9118,EclBin,15.507
115.25379009090908,-25.98657793181818,10800,GSC 06544-00670,**,12.109
115.25379009090908,-25.98657793181818,10800,TYC 6544-670-2,Star,12.61
115.25379009090908,-25.98657793181818,10800,TYC 6543-3314-1,Star,11.47
115.25379009090908,-25.98657793181818,10800,TYC 6543-2977-1,Star,12.04
115.25379009090908,-25.98657793181818,10800,TYC 6544-3288-1,Star,12.45
115.25379009090908,-25.98657793181818,10800,TYC 6543-3323-1,Star,11.96
115.25379009090908,-25.98657793181818,10800,TYC 6544-542-1,Star,12.0
115.25379009090908,-25.98657793181818,10800,TYC 6544-3506-1,Star,10.48
115.25379009090908,-25.98657793181818,10800,TYC 6543-3372-1,Star,13.82
115.25379009090908,-25.98657793181818,10800,UCAC4 321-029730,Star,12.853
115.25379009090908,-25.98657793181818,10800,TYC 6543-3263-1,Star,11.14
115.25379009090908,-25.98657793181818,10800,UCAC4 321-029744,SB*,12.752
115.25379009090908,-25.98657793181818,10800,[W71b] 008-02,C*,13.5
115.25379009090908,-25.98657793181818,10800,TYC 6543-2694-1,Star,10.9
115.25379009090908,-25.98657793181818,10800,TYC 6544-2236-1,Star,12.55
115.25379009090908,-25.98657793181818,10800,TYC 6544-452-1,Star,11.23
115.25379009090908,-25.98657793181818,10800,TYC 6544-3784-1,Star,12.61
115.25379009090908,-25.98657793181818,10800,TYC 6548-2933-1,Star,10.86
115.25379009090908,-25.98657793181818,10800,ATO J115.5364-26.1420,EclBin,13.458
115.25379009090908,-25.98657793181818,10800,TYC 6544-2280-1,PulsV*,12.64
115.25379009090908,-25.98657793181818,10800,TYC 6543-2688-1,SB*,11.59
115.25379009090908,-25.98657793181818,10800,TYC 6548-2644-1,Star,11.55
115.25379009090908,-25.98657793181818,10800,TYC 6548-2456-1,Star,12.18
115.25379009090908,-25.98657793181818,10800,TYC 6543-2915-1,Star,11.79
115.25379009090908,-25.98657793181818,10800,ATO J115.0378-26.2280,EclBin_Candidate,16.097
115.25379009090908,-25.98657793181818,10800,TYC 6543-2426-1,Star,10.88
115.25379009090908,-25.98657793181818,10800,CD-25  4934,Star,12.06
115.25379009090908,-25.98657793181818,10800,IRAS 07382-2608,Star,11.06
115.25379009090908,-25.98657793181818,10800,CD-25  4915,Star,10.86
115.25379009090908,-25.98657793181818,10800,2MASS J07394673-2550254,LongPeriodV*,13.925
115.25379009090908,-25.98657793181818,10800,UCAC4 322-029882,SB*,12.451
115.25379009090908,-25.98657793181818,10800,TYC 6544-1426-1,Star,12.19
115.25379009090908,-25.98657793181818,10800,TYC 6544-1652-1,Star,12.57
115.25379009090908,-25.98657793181818,10800,TYC 6544-3482-1,Star,10.53
115.25379009090908,-25.98657793181818,10800,UCAC4 320-030694,SB*,12.264
115.25379009090908,-25.98657793181818,10800,TYC 6544-2308-1,Star,12.3
115.25379009090908,-25.98657793181818,10800,TYC 6544-86-1,Star,12.41
115.25379009090908,-25.98657793181818,10800,TYC 6548-2869-1,Star,10.66
115.25379009090908,-25.98657793181818,10800,TYC 6548-3018-1,Star,11.6
115.25379009090908,-25.98657793181818,10800,TYC 6548-3553-1,Star,11.31
115.25379009090908,-25.98657793181818,10800,V* BR Pup,EclBin,11.8
115.25379009090908,-25.98657793181818,10800,ATO J115.5311-26.2059,Variable*,12.41
115.25379009090908,-25.98657793181818,10800,TYC 6543-2921-1,Star,10.8
115.25379009090908,-25.98657793181818,10800,TYC 6544-4219-1,Star,11.71
115.25379009090908,-25.98657793181818,10800,UCAC4 321-030938,SB*,13.401
115.25379009090908,-25.98657793181818,10800,TYC 6543-2276-1,Star,11.83
115.25379009090908,-25.98657793181818,10800,TYC 6544-2934-1,SB*,12.14
115.25379009090908,-25.98657793181818,10800,TYC 6544-2272-1,Star,10.51
115.25379009090908,-25.98657793181818,10800,TYC 6547-1986-1,PulsV*,11.9
115.25379009090908,-25.98657793181818,10800,TYC 6548-3298-1,Star,11.98
115.25379009090908,-25.98657793181818,10800,ATO J115.4090-25.6684,EclBin,15.011
115.25379009090908,-25.98657793181818,10800,TYC 6544-3072-1,Star,12.64
115.25379009090908,-25.98657793181818,10800,TYC 6544-1582-1,Star,10.51
115.25379009090908,-25.98657793181818,10800,TYC 6548-3011-1,Star,12.75
115.25379009090908,-25.98657793181818,10800,TYC 6548-2481-1,Star,12.81
115.25379009090908,-25.98657793181818,10800,UCAC4 322-030189,SB*,12.401
115.25379009090908,-25.98657793181818,10800,TYC 6544-2974-1,Star,10.96
115.25379009090908,-25.98657793181818,10800,TYC 6544-2504-1,Star,10.72
115.25379009090908,-25.98657793181818,10800,TYC 6544-856-1,Star,10.86
115.25379009090908,-25.98657793181818,10800,TYC 6547-1828-1,SB*,11.05
115.25379009090908,-25.98657793181818,10800,ATO J114.8504-26.0408,EclBin,15.89
115.25379009090908,-25.98657793181818,10800,IRAS 07373-2556,LongPeriodV*_Candidate,13.11
115.25379009090908,-25.98657793181818,10800,ATO J114.8447-26.0134,Variable*,12.755
115.25379009090908,-25.98657793181818,10800,TYC 6544-3348-1,Star,11.01
115.25379009090908,-25.98657793181818,10800,TYC 6544-3404-1,SB*,12.02
115.25379009090908,-25.98657793181818,10800,TYC 6544-1286-1,Star,12.79
115.25379009090908,-25.98657793181818,10800,TYC 6544-190-1,Star,12.21
115.25379009090908,-25.98657793181818,10800,ATO J115.1705-25.6135,Variable*,12.21
115.25379009090908,-25.98657793181818,10800,TYC 6548-2582-1,Star,11.34
115.25379009090908,-25.98657793181818,10800,TYC 6544-3846-1,Star,12.33
115.25379009090908,-25.98657793181818,10800,ATO J115.0310-25.6579,Variable*,13.053
115.25379009090908,-25.98657793181818,10800,TYC 6543-3168-1,SB*,11.67
115.25379009090908,-25.98657793181818,10800,ATO J115.1771-26.3674,EclBin,12.701
115.25379009090908,-25.98657793181818,10800,WRAY 18-24,S*,11.7
115.25379009090908,-25.98657793181818,10800,ATO J115.2178-25.5994,EclBin_Candidate,13.553
115.25379009090908,-25.98657793181818,10800,TYC 6544-3328-1,Star,12.39
115.25379009090908,-25.98657793181818,10800,TYC 6544-2192-1,Star,11.21
115.25379009090908,-25.98657793181818,10800,ATO J115.2278-26.3772,Variable*,14.793
115.25379009090908,-25.98657793181818,10800,TYC 6543-3029-1,Star,11.86
115.25379009090908,-25.98657793181818,10800,TYC 6543-3257-1,Star,11.39
115.25379009090908,-25.98657793181818,10800,TYC 6544-3812-1,Star,12.67
115.25379009090908,-25.98657793181818,10800,TYC 6548-2499-1,Star,10.58
115.25379009090908,-25.98657793181818,10800,TYC 6543-3369-1,Star,10.12
115.25379009090908,-25.98657793181818,10800,GSC 06544-02978,Star,12.4
115.25379009090908,-25.98657793181818,10800,TYC 6543-3300-1,Star,11.42
115.25379009090908,-25.98657793181818,10800,UCAC4 322-030273,HotSubdwarf_Candidate,13.061
115.25379009090908,-25.98657793181818,10800,CD-26  4758A,Star,11.48
115.25379009090908,-25.98657793181818,10800,TYC 6544-464-1,Star,12.86
115.25379009090908,-25.98657793181818,10800,CD-26  4758B,Star,13.35
115.25379009090908,-25.98657793181818,10800,CD-25  4933B,Star,11.06
115.25379009090908,-25.98657793181818,10800,CD-25  4933,**,10.317
115.25379009090908,-25.98657793181818,10800,CD-25  4933A,Star,10.93
115.25379009090908,-25.98657793181818,10800,CD-25  4853,Star,10.1
115.25379009090908,-25.98657793181818,10800,TYC 6543-2839-1,Star,11.34
115.25379009090908,-25.98657793181818,10800,ATO J115.1768-25.5825,EclBin,12.834
115.25379009090908,-25.98657793181818,10800,TYC 6543-1942-1,Star,12.05
115.25379009090908,-25.98657793181818,10800,TYC 6548-2712-1,Star,12.16
115.25379009090908,-25.98657793181818,10800,CD-26  4729A,Star,10.0
115.25379009090908,-25.98657793181818,10800,CD-26  4729,**,10.092
115.25379009090908,-25.98657793181818,10800,CD-26  4729B,Star,12.31
115.25379009090908,-25.98657793181818,10800,TYC 6544-3338-1,Star,11.91
115.25379009090908,-25.98657793181818,10800,TYC 6544-2266-1,Star,11.74
115.25379009090908,-25.98657793181818,10800,CD-26  4800,EclBin,11.19
115.25379009090908,-25.98657793181818,10800,UCAC4 321-031076,SB*,13.077
115.25379009090908,-25.98657793181818,10800,TYC 6544-1642-1,Star,11.05
115.25379009090908,-25.98657793181818,10800,TYC 6544-3412-1,Star,11.32
115.25379009090908,-25.98657793181818,10800,TYC 6544-312-1,Star,10.47
115.25379009090908,-25.98657793181818,10800,UCAC4 320-029455,Star,14.752
115.25379009090908,-25.98657793181818,10800,TYC 6543-2948-1,Star,11.37
115.25379009090908,-25.98657793181818,10800,TYC 6544-3264-1,Star,12.3
115.25379009090908,-25.98657793181818,10800,TYC 6544-1794-1,Star,12.02
115.25379009090908,-25.98657793181818,10800,TYC 6544-1186-1,Star,11.5
115.25379009090908,-25.98657793181818,10800,UCAC4 320-029459,SB*,13.354
115.25379009090908,-25.98657793181818,10800,CD-25  4879,Star,10.13
115.25379009090908,-25.98657793181818,10800,TYC 6547-1762-1,Star,12.27
115.25379009090908,-25.98657793181818,10800,TYC 6543-2946-1,Star,11.47
115.25379009090908,-25.98657793181818,10800,GSC 06543-02946,**,10.856
115.25379009090908,-25.98657793181818,10800,TYC 6543-2946-2,Star,11.9
115.25379009090908,-25.98657793181818,10800,TYC 6548-2798-1,Star,11.24
115.25379009090908,-25.98657793181818,10800,TYC 6544-1852-1,Star,11.1
115.25379009090908,-25.98657793181818,10800,[W71b] 008-05,C*,14.0
115.25379009090908,-25.98657793181818,10800,GSC 06548-02919,**,12.238
115.25379009090908,-25.98657793181818,10800,TYC 6548-2919-1,Star,12.0
115.25379009090908,-25.98657793181818,10800,TYC 6548-2919-2,Star,13.23
115.25379009090908,-25.98657793181818,10800,TYC 6544-922-1,Star,11.89
115.25379009090908,-25.98657793181818,10800,TYC 6543-3008-1,Star,12.18
115.25379009090908,-25.98657793181818,10800,TYC 6544-764-1,Star,11.09
115.25379009090908,-25.98657793181818,10800,TYC 6544-2070-1,Star,12.05
115.25379009090908,-25.98657793181818,10800,CD-26  4760,Star,11.532
115.25379009090908,-25.98657793181818,10800,TYC 6544-898-1,Star,10.48
115.25379009090908,-25.98657793181818,10800,TYC 6543-2962-1,Star,12.33
115.25379009090908,-25.98657793181818,10800,TYC 6543-2792-1,PulsV*,12.14
115.25379009090908,-25.98657793181818,10800,TYC 6544-2168-1,Star,12.73
115.25379009090908,-25.98657793181818,10800,TYC 6544-2388-1,Star,12.13
115.25379009090908,-25.98657793181818,10800,ATO J115.6887-25.7812,Variable*,12.883
115.25379009090908,-25.98657793181818,10800,CD-25  4917,Star,11.54
115.25379009090908,-25.98657793181818,10800,ATO J114.7571-25.9956,EclBin,13.938
115.25379009090908,-25.98657793181818,10800,TYC 6544-1920-1,Star,12.21
115.25379009090908,-25.98657793181818,10800,TYC 6544-240-1,Star,12.18
115.25379009090908,-25.98657793181818,10800,ATO J115.7110-25.8075,EclBin,12.855
115.25379009090908,-25.98657793181818,10800,TYC 6543-2148-1,Star,11.6
115.25379009090908,-25.98657793181818,10800,TYC 6544-3162-1,Star,12.31
115.25379009090908,-25.98657793181818,10800,TYC 6544-66-1,Star,12.38
115.25379009090908,-25.98657793181818,10800,TYC 6548-2535-2,Star,12.15
115.25379009090908,-25.98657793181818,10800,GSC 06548-02535,**,11.056
115.25379009090908,-25.98657793181818,10800,TYC 6548-2535-1,Star,11.69
115.25379009090908,-25.98657793181818,10800,TYC 6543-3071-1,Star,10.57
115.25379009090908,-25.98657793181818,10800,TYC 6548-3060-1,Star,12.07
115.25379009090908,-25.98657793181818,10800,TYC 6543-3011-1,Star,12.4
115.25379009090908,-25.98657793181818,10800,TYC 6543-3135-1,Star,11.28
115.25379009090908,-25.98657793181818,10800,TYC 6543-3135-2,Star,11.67
115.25379009090908,-25.98657793181818,10800,2MASS J07425811-2551110,LongPeriodV*,16.018
115.25379009090908,-25.98657793181818,10800,TYC 6548-2912-1,Star,12.78
115.25379009090908,-25.98657793181818,10800,TYC 6548-2351-1,Star,12.22
115.25379009090908,-25.98657793181818,10800,UCAC4 323-031011,SB*,14.412
115.25379009090908,-25.98657793181818,10800,TYC 6548-2497-1,Star,10.83
115.25379009090908,-25.98657793181818,10800,TYC 6548-2189-1,Star,12.0
115.25379009090908,-25.98657793181818,10800,TYC 6544-570-1,Star,12.4
115.25379009090908,-25.98657793181818,10800,TYC 6548-3033-1,Star,12.58
115.25379009090908,-25.98657793181818,10800,TYC 6543-2986-1,Star,12.25
115.25379009090908,-25.98657793181818,10800,TYC 6543-3201-1,Star,10.47
115.25379009090908,-25.98657793181818,10800,TYC 6547-1971-1,Star,12.75
115.25379009090908,-25.98657793181818,10800,TYC 6548-3377-1,EclBin,12.3
115.25379009090908,-25.98657793181818,10800,TYC 6548-2520-1,Star,11.5
115.25379009090908,-25.98657793181818,10800,TYC 6544-2176-1,Star,11.28
115.25379009090908,-25.98657793181818,10800,TYC 6543-3050-1,Star,11.34
115.25379009090908,-25.98657793181818,10800,TYC 6543-3153-1,Star,10.96
115.25379009090908,-25.98657793181818,10800,TYC 6544-938-1,Star,13.19
115.25379009090908,-25.98657793181818,10800,TYC 6544-2510-1,Star,11.4
115.25379009090908,-25.98657793181818,10800,TYC 6548-3344-1,Star,12.7
115.25379009090908,-25.98657793181818,10800,UCAC4 323-030969,SB*,12.197
115.25379009090908,-25.98657793181818,10800,CD-26  4751,Star,10.25
115.25379009090908,-25.98657793181818,10800,TYC 6547-1854-1,Star,11.47
115.25379009090908,-25.98657793181818,10800,TYC 6544-3490-1,Star,11.32
115.25379009090908,-25.98657793181818,10800,TYC 6548-2293-1,Star,12.21
115.25379009090908,-25.98657793181818,10800,ATO J115.2824-25.5014,Variable*,14.179
115.25379009090908,-25.98657793181818,10800,TYC 6544-3118-1,Star,13.2
115.25379009090908,-25.98657793181818,10800,TYC 6544-2902-1,SB*,11.12
115.25379009090908,-25.98657793181818,10800,TYC 6548-2391-1,Star,11.57
115.25379009090908,-25.98657793181818,10800,TYC 6543-3223-1,PulsV*,10.84
115.25379009090908,-25.98657793181818,10800,TYC 6547-2157-2,Star,11.74
115.25379009090908,-25.98657793181818,10800,GSC 06547-02157,**,10.99
115.25379009090908,-25.98657793181818,10800,TYC 6547-2157-1,Star,11.68
115.25379009090908,-25.98657793181818,10800,TYC 6543-2686-1,Star,12.57
115.25379009090908,-25.98657793181818,10800,TYC 6544-3724-1,Star,11.45
115.25379009090908,-25.98657793181818,10800,TYC 6543-3083-2,Star,10.85
115.25379009090908,-25.98657793181818,10800,TYC 6544-3736-1,Star,12.09
115.25379009090908,-25.98657793181818,10800,TYC 6544-430-1,Star,12.59
115.25379009090908,-25.98657793181818,10800,TYC 6548-3356-1,Star,11.57
115.25379009090908,-25.98657793181818,10800,TYC 6544-26-1,Star,11.98
115.25379009090908,-25.98657793181818,10800,ATO J114.7015-26.0117,LongPeriodV*,15.582
115.25379009090908,-25.98657793181818,10800,TYC 6544-3140-1,Star,10.89
115.25379009090908,-25.98657793181818,10800,TYC 6543-2991-1,Star,11.27
115.25379009090908,-25.98657793181818,10800,CD-26  4809,Star,11.59
115.25379009090908,-25.98657793181818,10800,TYC 6543-3320-1,SB*,10.82
115.25379009090908,-25.98657793181818,10800,TYC 6544-2774-1,Star,12.37
115.25379009090908,-25.98657793181818,10800,TYC 6543-2963-1,Star,11.9
115.25379009090908,-25.98657793181818,10800,TYC 6544-30-1,Star,10.62
115.25379009090908,-25.98657793181818,10800,TYC 6543-2420-1,Star,11.12
115.25379009090908,-25.98657793181818,10800,GSC 06543-02420,**,10.809
115.25379009090908,-25.98657793181818,10800,ATO J114.9207-26.3953,EclBin_Candidate,15.92
115.25379009090908,-25.98657793181818,10800,TYC 6543-2420-2,Star,11.64
115.25379009090908,-25.98657793181818,10800,TYC 6544-604-1,Star,11.0
115.25379009090908,-25.98657793181818,10800,TYC 6543-3356-1,Star,11.17
115.25379009090908,-25.98657793181818,10800,CD-25  4877,Star,11.28
115.25379009090908,-25.98657793181818,10800,TYC 6544-122-1,Star,12.56
115.25379009090908,-25.98657793181818,10800,TYC 6548-2988-1,Star,13.08
115.25379009090908,-25.98657793181818,10800,TYC 6544-2138-1,Star,11.85
115.25379009090908,-25.98657793181818,10800,TYC 6544-3552-1,Star,12.11
115.25379009090908,-25.98657793181818,10800,UCAC4 322-028937,SB*,13.24
115.25379009090908,-25.98657793181818,10800,TYC 6544-3112-1,Star,10.93
115.25379009090908,-25.98657793181818,10800,GSC 06544-03112,**,10.978
115.25379009090908,-25.98657793181818,10800,TYC 6544-3112-2,Star,12.5
115.25379009090908,-25.98657793181818,10800,TYC 6543-3277-1,Star,11.47
115.25379009090908,-25.98657793181818,10800,GSC 06544-03450,Star,11.222
115.25379009090908,-25.98657793181818,10800,TYC 6548-2737-1,Star,10.91
115.25379009090908,-25.98657793181818,10800,TYC 6548-2592-1,Star,11.65
115.25379009090908,-25.98657793181818,10800,ATO J115.8388-25.9310,EclBin,15.341
115.25379009090908,-25.98657793181818,10800,OGLE GD-CEP-122,ClassicalCep,13.079
115.25379009090908,-25.98657793181818,10800,UCAC4 322-028705,Star,12.535
115.25379009090908,-25.98657793181818,10800,ATO J115.8310-26.1019,Variable*,13.596
115.25379009090908,-25.98657793181818,10800,TYC 6543-2979-1,Star,11.32
115.25379009090908,-25.98657793181818,10800,TYC 6544-588-1,Star,11.73
115.25379009090908,-25.98657793181818,10800,TYC 6543-2502-1,Star,12.36
115.25379009090908,-25.98657793181818,10800,TYC 6544-3108-1,Star,11.68
115.25379009090908,-25.98657793181818,10800,TYC 6543-3036-1,PulsV*,12.38
115.25379009090908,-25.98657793181818,10800,TYC 6544-688-1,Star,11.68
115.25379009090908,-25.98657793181818,10800,TYC 6543-2316-1,Star,12.39
115.25379009090908,-25.98657793181818,10800,TYC 6544-176-1,Star,10.04
115.25379009090908,-25.98657793181818,10800,TYC 6548-2895-1,Star,11.49
115.25379009090908,-25.98657793181818,10800,TYC 6548-3408-1,Star,11.43
115.25379009090908,-25.98657793181818,10800,TYC 6544-1176-1,Star,12.05
115.25379009090908,-25.98657793181818,10800,UCAC4 322-028627,YSO_Candidate,15.349
115.25379009090908,-25.98657793181818,10800,IRAS 07366-2541,LongPeriodV*_Candidate,10.58
115.25379009090908,-25.98657793181818,10800,TYC 6547-1922-1,Star,11.45
115.25379009090908,-25.98657793181818,10800,TYC 6543-3199-1,Star,11.89
115.25379009090908,-25.98657793181818,10800,SS 147,EmLine*,12.902
115.25379009090908,-25.98657793181818,10800,TYC 6544-2262-1,Star,12.37
115.25379009090908,-25.98657793181818,10800,HD  62499,Star,10.34
115.25379009090908,-25.98657793181818,10800,ATO J115.2479-25.4308,Variable*,13.29
115.25379009090908,-25.98657793181818,10800,TYC 6544-1670-1,Star,12.35
115.25379009090908,-25.98657793181818,10800,TYC 6544-228-1,Star,11.98
115.25379009090908,-25.98657793181818,10800,GSC 06544-03266,Star,12.15
115.25379009090908,-25.98657793181818,10800,TOI-4232,Star,13.941
115.25379009090908,-25.98657793181818,10800,ATO J115.8393-26.1809,LongPeriodV*,14.621
115.25379009090908,-25.98657793181818,10800,CD-26  4727,Star,10.49
115.25379009090908,-25.98657793181818,10800,TYC 6543-2810-1,Star,11.34
115.25379009090908,-25.98657793181818,10800,TYC 6543-1848-1,Star,10.46
115.25379009090908,-25.98657793181818,10800,TYC 6543-3336-1,Star,11.69
115.25379009090908,-25.98657793181818,10800,TYC 6544-2250-1,Star,11.65
115.25379009090908,-25.98657793181818,10800,TYC 6544-1086-1,PulsV*,12.66
115.25379009090908,-25.98657793181818,10800,ATO J115.8654-25.8299,EclBin,15.159
115.25379009090908,-25.98657793181818,10800,TYC 6548-2726-1,Star,12.18
115.25379009090908,-25.98657793181818,10800,UCAC4 321-029147,Star,15.377
115.25379009090908,-25.98657793181818,10800,CD-25  4832B,Star,11.38
115.25379009090908,-25.98657793181818,10800,CD-25  4832,**,10.205
115.25379009090908,-25.98657793181818,10800,CD-25  4832A,Star,10.65
115.25379009090908,-25.98657793181818,10800,TYC 6548-3150-1,Star,10.63
115.25379009090908,-25.98657793181818,10800,TYC 6543-2228-1,Star,11.37
115.25379009090908,-25.98657793181818,10800,TYC 6544-1430-1,Star,10.92
115.25379009090908,-25.98657793181818,10800,TYC 6544-4186-1,Star,12.5
115.25379009090908,-25.98657793181818,10800,TYC 6548-3157-1,Star,11.61
115.25379009090908,-25.98657793181818,10800,TYC 6544-660-1,Star,11.25
115.25379009090908,-25.98657793181818,10800,TYC 6548-2581-1,Star,10.22
115.25379009090908,-25.98657793181818,10800,TYC 6544-2846-1,Star,11.29
115.25379009090908,-25.98657793181818,10800,TYC 6544-4131-1,Star,10.59
115.25379009090908,-25.98657793181818,10800,TYC 6544-2622-1,Star,10.88
115.25379009090908,-25.98657793181818,10800,TYC 6544-1052-1,Star,12.7
115.25379009090908,-25.98657793181818,10800,TYC 6548-2263-1,Star,12.38
115.25379009090908,-25.98657793181818,10800,TYC 6544-1884-1,Star,12.19
115.25379009090908,-25.98657793181818,10800,ATO J115.8960-25.8472,EclBin,16.566
115.25379009090908,-25.98657793181818,10800,TYC 6548-3471-1,Star,11.02
115.25379009090908,-25.98657793181818,10800,UCAC4 323-031558,SB*,13.074
115.25379009090908,-25.98657793181818,10800,TYC 6543-2484-1,Star,12.17
115.25379009090908,-25.98657793181818,10800,TYC 6543-2152-1,Star,11.99
115.25379009090908,-25.98657793181818,10800,TYC 6544-3730-1,Star,12.18
115.25379009090908,-25.98657793181818,10800,TYC 6548-2884-1,Star,10.63
115.25379009090908,-25.98657793181818,10800,UCAC4 323-030044,SB*,13.111
115.25379009090908,-25.98657793181818,10800,TYC 6548-3205-1,Star,11.7
115.25379009090908,-25.98657793181818,10800,TYC 6543-2488-1,Star,12.24
115.25379009090908,-25.98657793181818,10800,TYC 6548-3461-1,Star,11.47
