RA (deg),Dec (deg),radius,Object Name,Object Type,Flux
81.99139052000001,-68.38872099999999,10800,OGLE LMC160.4   32942,LongPeriodV*,16.646
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16169,EclBin,20.223
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58704,LongPeriodV*,17.225
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59947,LongPeriodV*,17.16
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59920,LongPeriodV*,16.903
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58079,LongPeriodV*,16.674
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16599,RRLyrae,19.535
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57427,LongPeriodV*,17.272
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57420,LongPeriodV*,17.073
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58046,LongPeriodV*,16.687
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60015,LongPeriodV*,17.031
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58448,LongPeriodV*,17.308
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57763,LongPeriodV*,16.703
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58625,LongPeriodV*,17.262
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58485,LongPeriodV*,16.792
81.99139052000001,-68.38872099999999,10800,OGLE LMC160.4   32995,HighPM*,17.947
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16099,RRLyrae,19.246
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16097,EclBin,19.144
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57493,LongPeriodV*,16.706
81.99139052000001,-68.38872099999999,10800,2MASS J05284273-6824022,Star,12.78
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60207,LongPeriodV*,17.08
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-33823,EclBin,17.809
81.99139052000001,-68.38872099999999,10800,UCAC4 109-008555,Star,13.038
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57686,LongPeriodV*,16.668
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60400,LongPeriodV*,18.359
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16487,EclBin,19.627
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16384,RRLyrae,19.286
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60387,LongPeriodV*,17.788
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60221,LongPeriodV*,17.466
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59710,LongPeriodV*,14.777
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59957,LongPeriodV*,15.445
81.99139052000001,-68.38872099999999,10800,2MASS J05280046-6818517,Star,12.82
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60495,LongPeriodV*,17.2
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16089,EclBin,20.772
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1763,delSctV*,20.428
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59473,LongPeriodV*,17.291
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60515,LongPeriodV*,16.609
81.99139052000001,-68.38872099999999,10800,SV* HV  2566,RedSG,12.606
