Plate ID, Date, RA_CTR, DEC_CTR
a10599, 1912-08-17T03:30:14.4Z, 297.33886, -18.268132
a01836, 1896-06-13T01:12:00Z, 202.074114, 46.443114
a00136, 1894-01-02T01:45:07.2Z, 34.720367, 56.807185
a04446, 1900-06-16T01:33:36Z, 183.586266, 32.070933
a10974, 1914-07-21T00:48:57.6Z, 188.676846, -46.215917
a06851, NA, NA, NA
a06904, 1904-08-23T08:11:02.4Z, 44.064093, 42.715374
a08971, 1908-07-29T05:24:00Z, 329.404834, -52.384638
a17763, 1935-06-29T00:17:16.8Z, 326.37625, 0.861945
a15291, NA, NA, NA
a04620, 1900-08-31T07:42:14.4Z, 346.723344, -71.920032
a11860, NA, NA, NA
a16738, 1934-02-14T20:30:43Z, 128.17486, -55.462198
a03122, 1898-06-25T00:00:00Z, 148.660351, -42.959289
a00784, 1894-08-12T02:32:38.4Z, 268.138449, 31.878209
a18969, 1936-10-14T01:42:14.4Z, 60.904807, -39.842143
a04787, 1900-10-04T08:52:48Z, 58.116522, -77.273524
a06435, NA, NA, NA
a01659, 1895-09-13T02:34:04.8Z, 343.799102, 42.747545
a11449, 1916-05-24T00:15:50.4Z, 140.057625, -46.356579
a10127, 1910-06-09T08:24:00Z, 295.12756, -27.744854
a19932, 1938-02-02T21:05:45.6Z, 134.315342, 12.276267
a02949, 1898-03-26T03:14:24Z, 169.053342, 21.877289
a12013, NA, NA, NA
a10462, 1911-08-02T07:20:38.4Z, 334.685302, -22.20528
a15674, 1931-08-17T18:28:48Z, 286.5789, -50.032545
a10057, 1910-05-06T00:04:19.2Z, 124.357807, -3.010498
a06596, 1903-10-10T01:45:07.2Z, 299.343033, -37.412876
a01151, 1894-10-20T05:28:19.2Z, 18.138926, 2.494489
a13945, 1926-08-03T03:41:45.6Z, 270.101719, -19.821435
a07068, 1904-11-17T03:40:19.2Z, 55.163071, -67.218884
a10229, 1910-08-07T06:15:50.4Z, 324.527804, -7.438599
a11752, 1918-07-19T00:47:09.6Z, 194.830073, -19.718135
a02343, 1897-05-29T01:42:14.4Z, 153.535209, -43.099123
a10701, 1913-06-08T08:44:09.6Z, 286.087728, -15.013416
a02631, 1897-08-11T01:58:04.8Z, 228.70355, -32.858894
a10584, 1912-07-12T05:28:19.2Z, 309.614951, -15.322697
a05848, NA, NA, NA
a10570, NA, NA, NA
a09880, 1909-10-22T02:35:31.2Z, 340.727237, 0.347354
a19063, 1937-01-17T23:35:31.2Z, 165.829596, 14.260644
a16373, 1933-03-07T18:11:31.2Z, 100.482475, -44.979124
a10135, 1910-06-10T06:40:19.2Z, 279.440135, -2.692222
a19471, 1937-06-19T01:08:59.5Z, 350.22164, -13.605799
a08742, 1908-05-20T06:10:04.8Z, 211.462915, -45.437323
a11010, 1914-08-22T01:49:26.4Z, 223.239729, -58.86395
a10117, 1910-06-07T08:35:31.2Z, 289.554484, -2.758152
a03244, 1898-08-26T01:56:38.4Z, 248.132533, -72.921196
a05490, 1901-07-28T00:28:48Z, 228.832932, 31.928073
a14952, 1930-09-20T21:23:02.4Z, 343.64195, -38.717286
a03644, NA, NA, NA
a02386, 1897-06-03T01:14:52.8Z, 163.507409, -58.340708
a02516, 1897-06-30T04:45:07.2Z, 239.771333, -57.99017
a15094, 1931-01-02T21:25:55.2Z, 103.287491, -42.846135
a15444, 1931-06-13T03:24:28.8Z, 13.724278, -72.772036
a10023, 1910-01-07T08:05:16.8Z, 126.762405, -20.499429
a04258, 1900-03-30T08:26:52.8Z, 199.00296, 12.04225
a19412, 1937-05-31T21:11:31.2Z, 276.787896, -55.13926
a14608, 1930-03-11T21:27:21.6Z, 152.675219, -56.211863
a06630, 1904-03-27T03:23:02.4Z, 111.247856, -4.669243
a11498, 1916-07-21T03:17:16.8Z, 261.978691, -44.999603
a08866, 1908-06-18T07:00:28.8Z, 245.316369, -30.280591
a11375, 1915-09-09T03:54:43.2Z, 302.719295, -45.599842
a13522, 1925-09-10T04:14:52.8Z, 294.463901, -31.414013
a11055, 1914-09-29T07:17:45.6Z, 20.558722, -44.65048
a18251, 1936-02-10T19:44:31Z, 46.422213, -29.161684
a12896, 1924-04-15T04:46:33.6Z, 253.687032, -30.922891
a12641, 1923-09-04T00:43:12Z, 245.987312, -26.418032
a19065, 1937-01-25T18:42:46.8Z, 77.142851, 15.106336
a09687, NA, NA, NA
a03308, 1898-09-17T00:40:19.2Z, 246.570788, -20.37813
a10142, 1910-06-28T00:25:55.2Z, 189.517029, -33.358801
a17764, 1935-06-29T02:26:52.8Z, 9.212883, -12.116856
a07934, 1906-08-08T04:04:48Z, 301.020072, 20.259692
a18146, 1935-12-05T20:28:33.2Z, 46.326785, 15.39057
a10103, 1910-06-04T00:00:00Z, 180.523659, -35.516987
a15608, 1931-08-10T16:56:38.4Z, 273.630538, -27.148846
a13453, 1925-08-08T00:00:00Z, 262.436625, -80.079212
