Plate ID, Date, RA_CTR, DEC_CTR
a04446, 1900-06-16T01:33:36Z, 183.586266, 32.070933
a10974, 1914-07-21T00:48:57.6Z, 188.676846, -46.215917
a06851, NA, NA, NA
a06904, 1904-08-23T08:11:02.4Z, 44.064093, 42.715374
a08971, 1908-07-29T05:24:00Z, 329.404834, -52.384638
a17763, 1935-06-29T00:17:16.8Z, 326.37625, 0.861945
a15291, NA, NA, NA
a04620, 1900-08-31T07:42:14.4Z, 346.723344, -71.920032
a11860, NA, NA, NA
a16738, 1934-02-14T20:30:43Z, 128.17486, -55.462198
a03122, 1898-06-25T00:00:00Z, 148.660351, -42.959289
a00784, 1894-08-12T02:32:38.4Z, 268.138449, 31.878209
a18969, 1936-10-14T01:42:14.4Z, 60.904807, -39.842143
a04787, 1900-10-04T08:52:48Z, 58.116522, -77.273524
a06435, NA, NA, NA
a01659, 1895-09-13T02:34:04.8Z, 343.799102, 42.747545
a11449, 1916-05-24T00:15:50.4Z, 140.057625, -46.356579
a10127, 1910-06-09T08:24:00Z, 295.12756, -27.744854
a19932, 1938-02-02T21:05:45.6Z, 134.315342, 12.276267
a02949, 1898-03-26T03:14:24Z, 169.053342, 21.877289
a12013, NA, NA, NA
a10462, 1911-08-02T07:20:38.4Z, 334.685302, -22.20528
a15674, 1931-08-17T18:28:48Z, 286.5789, -50.032545
a10057, 1910-05-06T00:04:19.2Z, 124.357807, -3.010498
a06596, 1903-10-10T01:45:07.2Z, 299.343033, -37.412876
a01151, 1894-10-20T05:28:19.2Z, 18.138926, 2.494489
a13945, 1926-08-03T03:41:45.6Z, 270.101719, -19.821435
a07068, 1904-11-17T03:40:19.2Z, 55.163071, -67.218884
a10229, 1910-08-07T06:15:50.4Z, 324.527804, -7.438599
a11752, 1918-07-19T00:47:09.6Z, 194.830073, -19.718135
a02343, 1897-05-29T01:42:14.4Z, 153.535209, -43.099123
a10701, 1913-06-08T08:44:09.6Z, 286.087728, -15.013416
a02631, 1897-08-11T01:58:04.8Z, 228.70355, -32.858894
a10584, 1912-07-12T05:28:19.2Z, 309.614951, -15.322697
a05848, NA, NA, NA
a10570, NA, NA, NA
a09880, 1909-10-22T02:35:31.2Z, 340.727237, 0.347354
a19063, 1937-01-17T23:35:31.2Z, 165.829596, 14.260644
a16373, 1933-03-07T18:11:31.2Z, 100.482475, -44.979124
a10135, 1910-06-10T06:40:19.2Z, 279.440135, -2.692222
a19471, 1937-06-19T01:08:59.5Z, 350.22164, -13.605799
a08742, 1908-05-20T06:10:04.8Z, 211.462915, -45.437323
a11010, 1914-08-22T01:49:26.4Z, 223.239729, -58.86395
a10117, 1910-06-07T08:35:31.2Z, 289.554484, -2.758152
a03244, 1898-08-26T01:56:38.4Z, 248.132533, -72.921196
a05490, 1901-07-28T00:28:48Z, 228.832932, 31.928073
a14952, 1930-09-20T21:23:02.4Z, 343.64195, -38.717286
a03644, NA, NA, NA
a02386, 1897-06-03T01:14:52.8Z, 163.507409, -58.340708
a02516, 1897-06-30T04:45:07.2Z, 239.771333, -57.99017
a15094, 1931-01-02T21:25:55.2Z, 103.287491, -42.846135
a15444, 1931-06-13T03:24:28.8Z, 13.724278, -72.772036
a10023, 1910-01-07T08:05:16.8Z, 126.762405, -20.499429
a04258, 1900-03-30T08:26:52.8Z, 199.00296, 12.04225
a19412, 1937-05-31T21:11:31.2Z, 276.787896, -55.13926
a14608, 1930-03-11T21:27:21.6Z, 152.675219, -56.211863
a06630, 1904-03-27T03:23:02.4Z, 111.247856, -4.669243
a11498, 1916-07-21T03:17:16.8Z, 261.978691, -44.999603
a08866, 1908-06-18T07:00:28.8Z, 245.316369, -30.280591
a11375, 1915-09-09T03:54:43.2Z, 302.719295, -45.599842
a13522, 1925-09-10T04:14:52.8Z, 294.463901, -31.414013
a11055, 1914-09-29T07:17:45.6Z, 20.558722, -44.65048
a18251, 1936-02-10T19:44:31Z, 46.422213, -29.161684
a12896, 1924-04-15T04:46:33.6Z, 253.687032, -30.922891
a12641, 1923-09-04T00:43:12Z, 245.987312, -26.418032
a19065, 1937-01-25T18:42:46.8Z, 77.142851, 15.106336
a09687, NA, NA, NA
a03308, 1898-09-17T00:40:19.2Z, 246.570788, -20.37813
a10142, 1910-06-28T00:25:55.2Z, 189.517029, -33.358801
a17764, 1935-06-29T02:26:52.8Z, 9.212883, -12.116856
a07934, 1906-08-08T04:04:48Z, 301.020072, 20.259692
a18146, 1935-12-05T20:28:33.2Z, 46.326785, 15.39057
a10103, 1910-06-04T00:00:00Z, 180.523659, -35.516987
a15608, 1931-08-10T16:56:38.4Z, 273.630538, -27.148846
a13453, 1925-08-08T00:00:00Z, 262.436625, -80.079212
a11593, 1916-10-21T01:16:19.2Z, 302.23869, -74.293707
a18825, 1936-08-18T20:55:40.8Z, 338.828053, 3.726459
a17851, 1935-07-28T17:05:16.8Z, 274.62461, -33.488924
a03839, 1899-08-15T03:14:24Z, 319.181233, -37.361481
a10890, 1914-05-30T01:40:48Z, 161.964871, -60.087787
a06441, NA, NA, NA
a03733, 1899-07-18T03:20:09.6Z, 288.864546, 7.617721
a02821, 1897-10-13T00:57:36Z, 283.950871, -32.205994
a05002, 1901-02-02T00:33:07.2Z, 57.525572, 24.769755
a06914, 1904-09-07T02:13:55.2Z, 312.411107, 30.774525
a15273, 1931-03-26T21:10:04.8Z, 143.405178, -55.1653
a15999, 1932-04-15T18:24:28.8Z, 161.139464, -65.557661
a10516, 1911-10-15T04:48:00Z, 59.244127, -22.387835
a18382, 1936-04-03T21:01:21.1Z, 141.895162, -59.703973
a14836, NA, NA, NA
a13119, 1924-10-16T01:29:16.8Z, 323.635991, -22.201149
a17315, 1935-01-08T18:34:33.6Z, 81.635087, -69.060845
a18603, 1936-08-04T19:50:52.8Z, 256.104796, 4.944162
a02462, NA, NA, NA
a18295, 1936-02-28T21:11:31.2Z, 161.220514, -58.952733
a00322, 1894-03-07T01:12:00Z, 114.180265, 11.941774
a13077, 1924-08-29T02:22:33.6Z, 272.984565, -43.14001
a07725, 1906-06-14T05:47:02.4Z, 231.483515, -10.533782
a04317, 1900-04-21T07:35:02.4Z, 218.781919, -12.839818
a08298, 1907-05-23T03:27:21.6Z, 186.574669, -45.607896
a05509, 1901-08-04T03:47:31.2Z, 248.906758, -13.010402
a00213, 1894-02-02T08:51:21.6Z, 185.844217, 71.673515
a02916, 1897-12-02T02:55:40.8Z, 73.144484, -57.53394
a09620, 1909-08-05T07:12:00Z, 335.926616, 15.432904
a03602, NA, NA, NA
a14557, 1930-02-18T23:11:02.4Z, 121.829495, -34.546248
a17162, 1934-09-16T22:56:38.4Z, 13.535942, -72.821902
a16964, 1934-06-12T20:49:55.2Z, 205.481897, 28.506716
a03127, 1898-06-26T03:02:52.8Z, 204.64988, -48.05123
a14973, 1930-09-29T20:22:33.6Z, 361.037881, -29.451468
a04444, NA, NA, NA
a16464, 1933-05-04T17:31:12Z, 145.147906, -43.138282
a12442, 1923-06-16T06:20:09.6Z, 229.279213, 1.356376
a19833, 1937-11-11T20:33:07.9Z, 16.964863, 15.404666
a18582, NA, NA, NA
a09198, 1909-05-08T02:12:28.8Z, 150.761418, -35.411615
a18581, 1936-06-10T23:41:16.8Z, 273.599021, -26.865043
a12874, 1923-12-08T07:32:09.6Z, 116.088403, -26.417301
a14687, 1930-04-24T03:10:04.8Z, 301.098256, -59.999983
a01174, NA, NA, NA
a10120, 1910-06-08T03:44:38.4Z, 209.920986, -33.277658
a14745, 1930-05-28T19:59:31.2Z, 264.11234, -43.04697
a08664, NA, NA, NA
a18797, 1936-08-12T02:51:21.6Z, 38.715835, 23.10986
a15165, 1931-02-11T20:05:16.8Z, 126.042398, -45.281724
a13760, 1926-06-01T23:32:38.4Z, 100.164587, -45.111622
a11087, 1915-03-14T00:00:00Z, 133.219298, -55.287094
a13118, 1924-10-16T00:14:24Z, 295.865855, -30.459775
a18393, 1936-04-13T21:41:45.6Z, 215.81521, -52.010446
a05321, 1901-06-07T08:45:36Z, 314.214089, 3.237764
a12750, 1923-10-10T00:51:50.4Z, 265.043278, -53.424387
a18885, 1936-09-06T18:07:12Z, 249.853126, -44.524609
a08904, 1908-06-27T01:42:14.4Z, 263.889393, -7.505829
a01340, NA, NA, NA
a16976, 1934-06-22T02:41:16.8Z, 355.577496, -81.897069
a11743, 1918-07-09T01:20:38.4Z, 223.163836, -59.828676
a11790, 1918-08-20T02:55:38.7Z, 303.485555, -75.049779
a00033, 1893-11-23T02:26:52.8Z, 191.833313, 89.227959
a02984, 1898-05-02T23:49:55.2Z, 98.670523, -37.85952
a14571, 1930-02-21T23:57:07.2Z, 150.094295, -65.321463
a00063, 1893-12-02T06:24:28.8Z, 10.893597, 41.001022
a18818, 1936-08-17T01:14:52.8Z, 359.283161, -26.937918
a13128, 1924-10-23T02:51:21.6Z, 357.047916, -62.201452
a18403, 1936-04-14T21:27:21.6Z, 247.428833, -44.727145
a18065, 1935-10-30T01:09:39.6Z, 76.930956, 15.129696
a10586, 1912-07-17T03:00:00Z, 313.41832, -19.583961
a15879, NA, NA, NA
a09825, 1909-09-26T07:24:57.6Z, 26.12692, -19.545378
a17297, 1934-12-29T21:47:31.2Z, 81.620416, -68.835495
a10046, 1910-04-29T01:56:38.4Z, 137.605299, -49.444893
a02757, 1897-09-24T02:09:36Z, 278.984507, -17.624679
a19238, 1937-04-05T00:56:09.6Z, 226.076204, -48.639127
a03786, 1899-08-01T00:37:26.4Z, 284.421586, -36.74667
a03204, 1898-07-30T03:11:31.2Z, 324.104376, -37.250927
a13553, 1925-09-24T07:55:12Z, 112.965204, -28.901379
a02941, 1898-03-18T02:55:40.8Z, 149.265226, 24.455723
a13375, 1925-06-27T03:24:28.8Z, 190.979283, -62.327794
a07513, NA, NA, NA
a07518, 1905-11-17T02:00:57.6Z, 331.197678, -13.598786
a07249, 1905-04-06T07:58:04.8Z, 248.641301, 27.123335
a02289, 1897-05-14T04:52:19.2Z, 270.063598, -57.60368
a07920, 1906-08-01T02:11:02.4Z, 265.733595, 30.051843
a11007, 1914-08-22T00:57:36Z, 226.690372, 14.661319
a02685, 1897-09-03T00:10:04.8Z, 288.959714, -77.772806
a13054, 1924-08-05T05:11:02.4Z, 285.205707, -13.193259
a08174, NA, NA, NA
a19701, 1937-08-17T02:51:21.6Z, 71.839887, -65.563864
a00145, 1894-01-02T05:42:43.2Z, 83.598443, 20.797916
a14735, 1930-05-26T21:07:12Z, 269.245916, -36.728395
a09883, 1909-10-22T03:43:12Z, 350.774166, -4.549525
a14287, NA, NA, NA
a04406, 1900-05-27T02:13:55.2Z, 197.273827, -73.293209
a05883, 1902-05-18T01:10:33.6Z, 134.167212, 7.318795
a16025, 1932-04-30T20:38:24Z, 211.319392, -10.431972
a16871, 1934-05-07T19:19:37.2Z, 210.116078, 0.710923
a01651, 1895-09-02T05:54:14.4Z, 358.862484, 52.696545
a11254, 1915-05-31T00:13:31.5Z, 229.491697, -49.757488
a04410, 1900-05-29T06:57:36Z, 238.979107, -12.954438
a08963, 1908-07-26T08:28:19.2Z, 333.697372, -17.106634
a08827, 1908-06-10T06:38:52.8Z, 246.560026, -30.478934
a07063, 1904-11-17T02:34:04.8Z, 58.88836, 2.51185
a08086, 1906-09-11T05:18:14.4Z, 333.569525, 33.162938
a15225, 1931-03-06T00:00:00Z, 145.06267, -26.246407
a11154, 1915-04-18T00:18:43.2Z, 84.872378, -66.970622
a00073, 1893-12-04T23:21:07.2Z, 199.287378, 89.218637
a06425, NA, NA, NA
a08355, 1907-06-15T04:52:19.2Z, 270.034869, -57.570639
a03662, 1899-06-30T00:21:36Z, 239.24875, -23.183906
a05624, 1901-09-05T00:33:07.2Z, 222.763921, -22.981372
a11095, 1915-03-20T00:47:31.2Z, 357.176879, -88.753884
a08053, NA, NA, NA
a14065, 1926-10-02T23:58:33.6Z, 288.2642, 31.161025
a12215, 1922-09-30T01:40:48Z, 4.836218, -71.623672
a11971, NA, NA, NA
a05160, 1901-05-12T02:45:36Z, 158.970073, -17.954697
a18229, 1936-01-29T23:00:57.6Z, 159.63846, 17.111062
a07344, 1905-06-11T07:06:14.4Z, 336.554753, -11.670234
a09084, 1908-10-07T02:34:04.8Z, 311.29595, -29.643471
a17192, 1934-10-07T22:04:48Z, 48.46549, -82.383531
a19064, 1937-01-18T01:52:19.2Z, 184.912403, -2.943905
a07883, 1906-07-22T07:20:38.4Z, 338.92424, -54.689673
a12355, 1923-05-02T23:45:36Z, 139.13955, -64.45677
a18629, 1936-06-20T02:09:36Z, 303.4351, -77.170035
a15021, NA, NA, NA
a07603, 1906-02-01T04:29:16.8Z, 119.046831, 32.029603
a13045, 1924-07-30T01:26:24Z, 218.953647, -52.718953
a06841, 1904-08-03T02:45:36Z, 320.458936, -15.59006
a05783, NA, NA, NA
a15330, 1931-04-28T16:52:19.2Z, 149.295753, -55.063984
a07758, NA, NA, NA
a08774, 1908-05-30T04:36:28.8Z, 218.753312, -7.782427
a08593, 1908-04-09T02:55:40.8Z, 121.201892, -15.245006
a07682, 1906-05-24T01:32:09.6Z, 181.327768, 44.34933
a13118, 1924-10-16T00:14:24Z, 295.865855, -30.459775
a03599, NA, NA, NA
a19913, 1938-01-15T01:36:58.3Z, 166.446373, 14.757647
a09360, NA, NA, NA
a02144, 1896-10-18T02:38:24Z, 38.891347, -37.107786
a08257, 1907-05-04T02:39:50.4Z, 179.096142, 0.107284
a13564, 1925-09-26T09:28:31.6Z, 113.908935, -26.073313
a13723, 1926-05-19T00:30:14.4Z, 117.006784, -24.981839
a16986, 1934-07-02T19:58:04.8Z, 308.718521, -12.770339
a03424, 1898-12-09T04:23:31.2Z, 83.738466, -5.257017
a17382, 1935-02-15T02:32:38.4Z, 229.689245, -3.608753
a18731, NA, NA, NA
a15459, 1931-06-16T23:54:14.4Z, 260.231362, -25.217545
a17790, 1935-07-05T00:25:55.2Z, 331.088767, 15.42074
a13927, 1926-07-30T23:55:40.8Z, 190.506491, -0.512841
a08515, 1907-10-05T01:20:38.4Z, 316.216133, 30.411418
a16142, 1932-07-11T18:20:09.6Z, 250.371474, -47.432155
a11566, 1916-09-21T08:16:48Z, 56.745642, 23.721869
a15497, 1931-06-24T00:00:00Z, 258.815114, -26.190797
a04213, 1900-02-22T03:57:36Z, 108.41973, -42.637522
a09383, NA, NA, NA
a13130, 1924-10-24T00:28:48Z, 285.210075, -13.207821
a12220, NA, NA, NA
a11378, 1915-09-10T02:49:55.2Z, 301.90713, -44.826543
a12488, 1923-07-04T07:20:38.4Z, 13.815606, -72.847797
a00638, NA, NA, NA
a04971, NA, NA, NA
a06193, NA, NA, NA
a13114, 1924-10-08T08:58:33.6Z, 123.417575, -34.704731
a08803, 1908-06-07T23:58:33.6Z, 123.640822, 17.378522
a11276, 1915-06-19T04:03:21.6Z, 212.517593, -28.991143
a10154, 1910-07-01T06:25:55.2Z, 290.107248, -36.658616
a12007, 1922-06-01T00:56:09.6Z, 186.038733, -65.151929
a04983, 1901-01-31T02:23:43.9Z, 49.433874, -22.259527
a02962, 1898-04-12T04:17:45.6Z, 155.819873, -63.42713
a12609, 1923-08-19T03:43:12Z, 285.053891, -36.439978
a19283, 1937-04-20T21:17:16.8Z, 191.277349, -62.332519
a07925, 1906-08-07T03:30:14.4Z, 261.531107, -20.364987
a15786, 1931-10-03T02:24:00Z, 83.331291, -9.191507
a08305, 1907-05-24T01:56:38.4Z, 161.047783, -10.693922
a17152, 1934-09-14T03:02:52.8Z, 76.21983, -66.657435
a03126, NA, NA, NA
a12686, 1923-09-15T04:42:14.4Z, 325.347915, -22.846436
a01075, 1894-10-16T02:09:36Z, 297.670809, 62.571261
a02095, NA, NA, NA
a13951, 1926-08-05T02:55:40.8Z, 270.774968, -3.141107
a04322, 1900-04-22T07:53:45.6Z, 228.517827, 22.378191
a12272, NA, NA, NA
a07087, 1904-11-18T04:37:55.2Z, 83.97217, 12.467244
a17519, 1935-04-25T19:29:16.8Z, 184.257031, 12.210105
a11724, 1918-06-11T03:43:12Z, 222.3027, -59.508466
a14926, 1930-09-01T17:13:55.2Z, 335.692669, -22.607787
a09263, 1909-05-21T00:41:45.6Z, 148.426776, 12.075994
a15087, 1930-12-24T22:43:40.8Z, 74.412002, -65.032875
a17441, 1935-06-25T02:16:48Z, 169.511955, -12.89571
a09965, 1909-11-06T06:25:55.2Z, 51.755271, -4.890686
a03180, 1898-07-20T04:04:48Z, 279.926538, -52.730868
a02059, NA, NA, NA
a00240, 1894-02-17T01:19:12Z, 83.81958, -0.230437
a15089, 1930-12-25T01:26:24Z, 133.555181, -22.543092
a10796, 1913-09-23T09:18:43.2Z, 12.701707, -72.737784
a01361, NA, NA, NA
a11576, 1916-09-29T08:08:09.6Z, 75.573434, -70.845941
a19202, 1937-03-22T03:07:12Z, 215.907147, -51.729345
a18580, 1936-06-10T23:00:57.6Z, 283.366391, -4.968665
a08957, 1908-07-23T05:34:04.8Z, 294.619129, 0.16744
a13090, 1924-09-21T02:12:28.8Z, 295.831746, -30.410215
a09227, NA, NA, NA
a19013, 1936-12-01T21:40:19.2Z, 93.140711, 4.36504
a14941, 1930-09-16T02:57:07.2Z, 77.923874, -42.207753
a02584, 1897-07-28T00:00:00Z, 241.1831, -88.506359
a18431, 1936-04-19T17:21:07.2Z, 176.255101, -32.422812
a13308, NA, NA, NA
a02897, NA, NA, NA
a01725, 1895-09-25T01:23:31.2Z, 283.231542, 52.246708
a13670, 1926-05-08T00:38:52.8Z, 116.542703, -25.443958
a12263, NA, NA, NA
a19214, 1937-03-31T17:19:44.5Z, 105.910521, 14.801601
a09716, 1909-08-25T00:21:36Z, 240.940574, 9.59222
a14062, 1926-10-02T02:47:02.4Z, 325.031762, -23.291666
a02392, 1897-06-03T03:31:40.8Z, 197.009182, -78.102931
a16628, 1933-10-09T21:18:43.2Z, 328.803026, -11.920266
a06595, 1903-10-10T00:33:07.2Z, 273.229575, -23.053016
a05730, NA, NA, NA
a14301, 1929-10-27T22:32:09.6Z, 63.02499, -52.292902
a04486, NA, NA, NA
a01324, 1895-02-27T01:55:12Z, 74.607406, 57.291259
a10204, 1910-07-28T03:30:14.4Z, 261.453326, -26.982725
a06593, 1903-10-09T04:00:28.8Z, 14.095681, 32.713475
a18089, 1935-11-11T18:17:32.1Z, 346.390379, 15.614535
a16361, 1933-02-22T01:20:38.4Z, 174.349431, -32.916136
a00025, 1893-11-21T02:58:33.6Z, 182.501083, 89.472928
a04988, 1901-01-31T04:00:28.8Z, 74.624203, -27.466841
a06818, 1904-07-23T08:06:43.2Z, 4.093593, 13.001568
a05324, 1901-06-07T09:34:33.6Z, 358.971473, 3.334548
a04057, 1899-10-15T00:57:36Z, 284.422531, -32.789547
a00379, 1894-03-17T04:23:31.2Z, 174.177334, 21.44619
a07224, 1905-03-14T02:38:24Z, 108.914819, 32.235882
a08092, 1906-09-13T07:32:09.6Z, 358.854087, -27.363445
a08077, 1906-09-06T05:48:28.8Z, 326.228304, -14.779379
a04349, NA, NA, NA
a04639, NA, NA, NA
a16334, 1933-01-17T19:56:38.4Z, 93.350179, -37.678126
a08853, 1908-06-17T08:03:50.4Z, 271.090366, -45.094101
a17426, 1935-03-21T20:45:38.3Z, 160.256382, -46.260077
a05085, 1901-03-31T03:57:36Z, 139.060033, -13.270412
a07416, 1905-07-27T08:02:24Z, 302.767607, 2.120354
a19637, 1937-08-03T19:32:09.6Z, 246.0513, -4.483147
a15983, 1932-04-09T20:06:43.2Z, 170.879067, 19.280992
a07018, 1904-11-05T02:35:31.2Z, 333.969609, -11.828916
a10583, 1912-07-12T01:58:04.8Z, 299.702862, -19.882757
a01948, 1896-07-22T02:12:28.8Z, 208.787742, -18.009145
a00946, 1894-10-02T03:36:00Z, 358.669557, 7.56922
a06911, NA, NA, NA
a06843, 1904-08-05T00:24:28.8Z, 219.060951, 2.043277
a05893, 1902-05-18T04:17:45.6Z, 247.823391, -66.245546
a09590, 1909-07-27T01:35:02.4Z, 250.727077, 24.668791
a03487, 1899-04-22T02:31:12Z, 186.667681, -73.53854
a03993, 1899-09-29T04:58:04.8Z, 15.793061, -71.015756
a14208, 1929-08-30T18:24:28.8Z, 279.006092, -72.685594
a11112, 1915-03-25T00:00:00Z, 132.743288, -55.585463
a01236, NA, NA, NA
a06719, 1904-05-10T01:45:07.2Z, 188.928693, 16.944222
a06665, 1904-04-17T00:59:02.4Z, 114.240126, 22.212661
a06211, NA, NA, NA
a00816, 1894-08-19T01:17:45.6Z, 263.274517, 41.767454
a16324, 1933-01-03T23:34:04.8Z, 95.459876, -62.329382
a02593, 1897-08-03T00:04:19.2Z, 198.749955, -53.411191
a03754, 1899-07-20T01:35:02.4Z, 238.44717, 32.077941
a11918, 1922-04-20T03:11:31.2Z, 154.460682, -46.191965
a18080, 1935-11-10T17:53:32.6Z, 346.67205, 16.813761
a10696, 1913-06-05T02:34:04.8Z, 211.289414, -31.369822
a04143, NA, NA, NA
a14262, 1929-10-05T18:59:02.4Z, 349.945407, 7.667027
a17414, NA, NA, NA
a04244, 1900-03-22T06:25:55.2Z, 174.8368, 11.943957
a11529, 1916-08-08T02:27:07.6Z, 261.967309, -44.992093
a15987, 1932-04-12T01:14:52.8Z, 248.981019, -86.146309
a00101, NA, NA, NA
a14698, 1930-04-27T18:18:43.2Z, 253.772553, -90
a10396, 1911-05-02T01:40:48Z, 144.430399, -8.088804
a16136, 1932-07-05T23:16:48Z, 286.595591, -54.899992
a03360, 1898-10-25T00:40:19.2Z, 294.083091, -27.300108
a13617, 1925-11-17T05:28:19.2Z, 113.903896, -26.071001
a02665, 1897-08-25T03:46:04.8Z, 298.58236, 22.782007
a18333, 1936-03-13T20:28:14.2Z, 137.367231, 14.286661
a18265, 1936-02-13T23:36:03.4Z, 218.176366, -30.158982
a07431, 1905-08-09T06:47:31.2Z, 23.713984, 7.923125
a13184, 1925-04-16T01:39:21.6Z, 114.703939, -25.113897
a14377, NA, NA, NA
a12753, 1923-10-10T02:52:48Z, 295.495655, -30.837258
a15315, 1931-04-25T00:00:00Z, 154.428676, -23.231733
a13169, 1925-03-31T02:57:07.2Z, 122.506531, -23.841052
a19387, 1937-05-19T01:58:04.8Z, 318.160007, -9.806463
a08939, 1908-07-08T06:17:16.8Z, 256.406348, -25.286437
a11783, NA, NA, NA
a13258, 1925-05-23T23:24:00Z, 113.695751, -27.667138
a06046, 1902-08-01T04:03:21.6Z, 283.615574, 17.733748
a18941, 1936-09-22T23:16:48Z, 19.080267, 22.835933
a06631, 1904-03-27T03:37:26.4Z, 123.950134, -7.888556
a14484, 1930-01-20T18:59:02.4Z, 360.684411, -29.265254
a06473, NA, NA, NA
a05764, 1902-02-07T03:25:55.2Z, 89.301336, -77.769271
a11306, 1915-07-20T01:49:07.9Z, 236.469269, -55.463992
a12511, 1923-07-11T03:27:21.6Z, 262.370046, -25.9211
a14221, 1929-09-08T02:57:07.2Z, 43.605106, -32.177449
a05349, 1901-06-12T02:58:33.6Z, 175.882297, -68.422216
a04486, NA, NA, NA
a00250, 1894-02-17T03:47:31.2Z, 123.784908, 11.925928
a06727, 1904-05-13T08:31:12Z, 325.035032, -14.69259
a04688, 1900-09-06T08:06:43.2Z, 353.596387, 8.069566
a08505, 1907-09-18T01:35:02.4Z, 266.333746, 4.979039
a03735, 1899-07-18T04:00:28.8Z, 313.94624, 7.83128
a02655, 1897-08-19T02:34:04.8Z, 248.765547, -37.716749
a17285, 1934-12-28T00:46:04.8Z, 83.350092, -69.377055
a00237, NA, NA, NA
a07122, 1904-12-08T03:53:16.8Z, 65.592579, -57.426704
a06330, 1903-04-16T02:16:48Z, 201.691, -47.252048
a17989, 1935-09-19T17:55:40.8Z, 351.325182, -64.828531
a01706, 1895-09-21T02:08:09.6Z, 288.360967, 37.533658
a07154, 1905-01-14T01:01:55.2Z, 64.106069, 27.874662
a04854, NA, NA, NA
a12728, 1923-10-05T01:49:26.4Z, 287.18745, -60.348066
a15783, 1931-10-02T23:38:24Z, 44.343151, -23.931287
a09000, 1908-08-05T02:29:45.6Z, 249.539004, -55.340588
a16959, 1934-06-11T00:27:21.6Z, 270.196869, -67.336305
a12885, 1924-04-01T04:01:55.2Z, 191.374993, -62.489969
a01354, NA, NA, NA
a06240, 1902-11-19T04:26:24Z, 38.678702, -2.164101
a12615, 1923-08-29T23:57:07.2Z, 195.236926, -71.110933
a06630, 1904-03-27T03:23:02.4Z, 111.247856, -4.669243
a10598, 1912-08-17T00:28:48Z, 297.066251, -18.300757
a13580, 1925-10-10T00:41:45.6Z, 265.834324, -26.224924
a07232, 1905-03-28T06:18:43.2Z, 168.808975, 2.221469
a18545, 1936-05-28T21:20:09.6Z, 215.714807, -51.833651
a03961, 1899-09-15T00:24:28.8Z, 244.517281, -27.976756
a10941, 1914-06-14T02:02:24Z, 181.648633, -45.640078
a17621, 1935-06-08T03:37:26.4Z, 268.124127, -9.180028
a16658, 1933-10-29T17:28:19.2Z, 11.000678, -77.778516
a18124, 1935-11-27T18:06:29Z, 328.835242, -89.595829
a02642, 1897-08-15T01:45:07.2Z, 233.883283, -47.99149
a00218, 1894-02-03T03:31:40.8Z, 83.052656, 30.133843
a15419, 1931-06-09T00:11:31.2Z, 301.76498, -64.96739
a12862, NA, NA, NA
a08630, 1908-04-12T01:33:36Z, 141.371123, -50.394118
a01829, 1896-06-07T07:27:50.4Z, 229.119413, 2.21937
a02043, NA, NA, NA
a06302, 1903-02-19T02:39:50.4Z, 154.369005, -23.187721
a14700, 1930-04-28T21:00:00Z, 203.089833, -37.979226
a00086, 1893-12-11T23:50:22.7Z, 13.878074, -4.509691
a03616, NA, NA, NA
a12024, 1922-06-14T01:27:50.4Z, 206.208749, 27.737407
a04103, NA, NA, NA
a04343, 1900-05-02T06:20:09.6Z, 214.178539, -43.352485
a00094, NA, NA, NA
a17512, 1935-04-19T02:55:14Z, 263.51716, -29.853015
a14138, 1929-08-09T17:48:28.8Z, 212.634353, 19.457624
a06998, 1904-10-13T04:00:28.8Z, 4.274652, 28.178772
a01224, 1894-12-23T03:17:16.8Z, 73.818329, 17.208786
a14865, 1930-07-29T22:16:19.2Z, 273.505511, -29.713109
a00041, 1893-11-26T01:50:52.8Z, 54.721555, 17.699915
a17167, 1934-09-18T01:00:28.8Z, 68.854569, -71.422933
a12087, 1922-07-17T01:49:26.4Z, 272.688009, -30.911664
a19702, 1937-08-18T02:08:09.6Z, 58.138927, -66.150425
a15672, 1931-08-17T03:08:38.4Z, 82.604389, -68.880477
a11571, 1916-09-22T08:57:07.2Z, 56.747925, 24.479225
a06155, 1902-09-14T02:09:36Z, 338.71231, 17.959641
a15074, 1930-12-17T20:57:07.2Z, 12.729656, -72.609099
a01977, 1896-08-06T01:55:12Z, 254.644972, -62.767043
a01231, 1894-12-24T00:33:07.2Z, 8.316131, 12.644497
a14339, 1929-11-10T18:14:24Z, 18.855987, -37.166502
a09709, 1909-08-24T05:32:38.4Z, 321.220652, -24.850869
a05674, 1901-10-01T02:52:48Z, 314.274208, -17.355961
a01834, 1896-06-12T00:14:24Z, 203.237345, 46.958081
a14348, 1929-11-11T00:37:26.4Z, 85.374465, -67.689378
a04767, 1900-09-30T08:41:16.8Z, 58.35628, -62.508299
a01034, 1894-10-12T01:36:28.8Z, 199.119316, 76.340822
a18443, 1936-04-26T17:24:00Z, 179.069036, 1.976163
a09332, NA, NA, NA
a07524, 1905-11-18T05:47:02.4Z, 83.728812, 17.223769
a05029, 1901-02-27T04:00:28.8Z, 115.334592, -67.85531
a18574, 1936-06-09T02:50:11.1Z, 315.941697, 15.657101
a18704, 1936-07-22T01:48:00Z, 36.111625, -24.764572
a11304, NA, NA, NA
a05385, 1901-06-21T08:31:12Z, 328.554723, 32.836866
a02815, 1897-10-07T02:22:33.6Z, 317.941359, -77.18736
